date,favorite,underdog,spread,fav_odds,dog_odds,fav_implied_prob,dog_implied_prob,model_fav_probability,model_dog_probability,fav_predictive_edge,dog_predictive_edge,best_edge,best_side,predicted_cover,actual_cover,correct_prediction,model_type
2025-10-25,Philadelphia,Charlotte,4.5,-106,102,0.5145631067961165,0.49504950495049505,0.215804519414232,0.784195480585768,-0.2987585873818845,0.289145975635273,0.289145975635273,underdog,0,0.0,1,Home Favorite
2025-10-25,Memphis,Indiana,1.5,105,-113,0.4878048780487805,0.5305164319248826,0.2662267493115773,0.7337732506884227,-0.22157812873720317,0.20325681876354007,0.20325681876354007,underdog,0,1.0,0,Home Favorite
2025-10-25,Denver,Phoenix,13.5,106,-113,0.4854368932038835,0.5305164319248826,0.6337418061443535,0.3662581938556465,0.14830491294047,-0.16425823806923612,0.14830491294047,favorite,1,1.0,1,Home Favorite
2025-10-26,San Antonio,Brooklyn,10.5,-111,105,0.5260663507109005,0.4878048780487805,0.20971894110909156,0.7902810588909084,-0.3163474096018089,0.3024761808421279,0.3024761808421279,underdog,0,0.0,1,Away Favorite
2025-10-26,Detroit,Boston,3.5,-104,-103,0.5098039215686274,0.5073891625615764,0.16413343078426057,0.8358665692157394,-0.34567049078436685,0.32847740665416303,0.32847740665416303,underdog,0,1.0,0,Home Favorite
2025-10-26,Cleveland,Milwaukee,6.5,-105,-101,0.5121951219512195,0.5024875621890548,0.9020800269419703,0.09791997305802969,0.3898849049907508,-0.4045675891310251,0.3898849049907508,favorite,1,0.0,0,Home Favorite
2025-10-26,New York,Miami,2.5,-110,-110,0.5238095238095238,0.5238095238095238,0.909347720315951,0.09065227968404899,0.3855381965064272,-0.43315724412547485,0.3855381965064272,favorite,1,0.0,0,Away Favorite
2025-10-26,Washington,Charlotte,2.5,101,-111,0.4975124378109453,0.5260663507109005,0.5892219875980793,0.4107780124019207,0.09170954978713403,-0.11528833830897978,0.09170954978713403,favorite,1,0.0,0,Home Favorite
2025-10-26,Minnesota,Indiana,12.5,102,-105,0.49504950495049505,0.5121951219512195,0.48652646381993975,0.5134735361800602,-0.008523041130555298,0.0012784142288406741,0.0012784142288406741,underdog,0,0.0,1,Home Favorite
2025-10-26,Dallas,Toronto,1.5,-110,-110,0.5238095238095238,0.5238095238095238,0.2109989399605806,0.7890010600394194,-0.3128105838489432,0.26519153622989555,0.26519153622989555,underdog,0,1.0,0,Home Favorite
2025-10-26,La Clippers,Portland,8.5,-110,-110,0.5238095238095238,0.5238095238095238,0.7684432644404241,0.2315567355595759,0.24463374063090026,-0.29225278824994794,0.24463374063090026,favorite,1,0.0,0,Home Favorite
2025-10-26,La Lakers,Sacramento,2.5,-111,107,0.5260663507109005,0.4830917874396135,0.24970128157742782,0.7502987184225722,-0.27636506913347264,0.2672069309829587,0.2672069309829587,underdog,0,1.0,0,Away Favorite
2025-10-27,Cleveland,Detroit,2.5,100,-102,0.5,0.504950495049505,0.8126577042092262,0.18734229579077377,0.31265770420922623,-0.3176081992587312,0.31265770420922623,favorite,1,1.0,1,Away Favorite
2025-10-27,Orlando,Philadelphia,5.5,-117,113,0.5391705069124424,0.4694835680751174,0.4720962839110013,0.5279037160889988,-0.06707422300144111,0.0584201480138814,0.0584201480138814,underdog,0,0.0,1,Away Favorite
2025-10-27,Atlanta,Chicago,2.5,101,-107,0.4975124378109453,0.5169082125603864,0.0,1.0,-0.4975124378109453,0.48309178743961356,0.48309178743961356,underdog,0,0.0,1,Away Favorite
2025-10-27,Houston,Brooklyn,15.5,-106,104,0.5145631067961165,0.49019607843137253,0.9331602902547147,0.0668397097452853,0.4185971834585982,-0.4233563686860872,0.4185971834585982,favorite,1,1.0,1,Home Favorite
2025-10-27,New Orleans,Boston,1.5,-110,-110,0.5238095238095238,0.5238095238095238,0.5943559623495377,0.4056440376504623,0.07054643854001386,-0.11816548615906153,0.07054643854001386,favorite,1,0.0,0,Home Favorite
2025-10-27,San Antonio,Toronto,4.5,-107,106,0.5169082125603864,0.4854368932038835,0.21435137892230294,0.7856486210776971,-0.3025568336380835,0.30021172787381356,0.30021172787381356,underdog,0,0.0,1,Away Favorite
2025-10-27,Okla City,Dallas,8.5,-110,-110,0.5238095238095238,0.5238095238095238,0.7006329311196107,0.29936706888038933,0.17682340731008683,-0.2244424549291345,0.17682340731008683,favorite,1,0.0,0,Away Favorite
2025-10-27,Utah,Phoenix,1.5,-110,-110,0.5238095238095238,0.5238095238095238,0.9140750951888441,0.08592490481115589,0.3902655713793203,-0.43788461899836795,0.3902655713793203,favorite,1,1.0,1,Home Favorite
2025-10-27,Denver,Minnesota,6.5,-104,100,0.5098039215686274,0.5,0.8787770728270493,0.12122292717295069,0.3689731512584219,-0.3787770728270493,0.3689731512584219,favorite,1,1.0,1,Away Favorite
2025-10-27,Golden State,Memphis,7.5,-112,106,0.5283018867924528,0.4854368932038835,0.30617754777009765,0.6938224522299024,-0.22212433902235518,0.20838555902601885,0.20838555902601885,underdog,0,0.0,1,Away Favorite
2025-10-27,Portland,La Lakers,2.5,-110,-110,0.5238095238095238,0.5238095238095238,0.7705498288440891,0.22945017115591093,0.24674030503456523,-0.2943593526536129,0.24674030503456523,favorite,1,1.0,1,Away Favorite
2025-10-28,Philadelphia,Washington,4.5,-110,-110,0.5238095238095238,0.5238095238095238,0.6728405231544918,0.32715947684550817,0.149030999344968,-0.19665004696401567,0.149030999344968,favorite,1,1.0,1,Away Favorite
2025-10-28,Miami,Charlotte,6.5,-110,-110,0.5238095238095238,0.5238095238095238,1.0,0.0,0.47619047619047616,-0.5238095238095238,0.47619047619047616,favorite,1,1.0,1,Home Favorite
2025-10-28,New York,Milwaukee,1.5,-110,-110,0.5238095238095238,0.5238095238095238,0.6374947790472661,0.36250522095273385,0.11368525523774231,-0.16130430285678998,0.11368525523774231,favorite,1,0.0,0,Away Favorite
2025-10-28,Okla City,Sacramento,10.5,-110,-110,0.5238095238095238,0.5238095238095238,0.4615556524054242,0.5384443475945758,-0.06225387140409966,0.014634823785051987,0.014634823785051987,underdog,0,0.0,1,Home Favorite
2025-10-28,La Clippers,Golden State,1.5,-110,-110,0.5238095238095238,0.5238095238095238,0.7757019906098301,0.22429800939016986,0.2518924668003063,-0.299511514419354,0.2518924668003063,favorite,1,0.0,0,Away Favorite
2025-10-29,Houston,Toronto,5.5,-102,-106,0.504950495049505,0.5145631067961165,0.2646381007741939,0.7353618992258061,-0.24031239427531104,0.22079879242968958,0.22079879242968958,underdog,0,1.0,0,Away Favorite
2025-10-29,Cleveland,Boston,3.5,103,-106,0.49261083743842365,0.5145631067961165,0.5056700133226018,0.49432998667739825,0.013059175884178098,-0.02023312011871825,0.013059175884178098,favorite,1,0.0,0,Away Favorite
2025-10-29,Orlando,Detroit,1.5,-110,108,0.5238095238095238,0.4807692307692308,1.0,0.0,0.47619047619047616,-0.4807692307692308,0.47619047619047616,favorite,1,0.0,0,Away Favorite
2025-10-29,Atlanta,Brooklyn,8.5,105,-111,0.4878048780487805,0.5260663507109005,0.2037637330149309,0.7962362669850691,-0.2840411450338496,0.27016991627416864,0.27016991627416864,underdog,0,0.0,1,Away Favorite
2025-10-29,Chicago,Sacramento,4.5,-111,106,0.5260663507109005,0.4854368932038835,0.26073668810604544,0.7392633118939546,-0.265329662604855,0.25382641869007105,0.25382641869007105,underdog,0,1.0,0,Home Favorite
2025-10-29,Dallas,Indiana,5.5,-114,103,0.5327102803738317,0.49261083743842365,0.3869106465228063,0.6130893534771937,-0.1457996338510254,0.12047851603877008,0.12047851603877008,underdog,0,0.0,1,Home Favorite
2025-10-29,Denver,New Orleans,12.5,-110,-110,0.5238095238095238,0.5238095238095238,0.8659785188846065,0.13402148111539347,0.3421689950750827,-0.38978804269413037,0.3421689950750827,favorite,1,1.0,1,Home Favorite
2025-10-29,Portland,Utah,3.5,-110,-110,0.5238095238095238,0.5238095238095238,0.7359686184361227,0.2640313815638773,0.21215909462659888,-0.25977814224564655,0.21215909462659888,favorite,1,0.0,0,Away Favorite
2025-10-29,Minnesota,La Lakers,7.5,-101,-109,0.5024875621890548,0.5215311004784688,0.32540370617910874,0.6745962938208913,-0.17708385600994603,0.1530651933424224,0.1530651933424224,underdog,0,0.0,1,Home Favorite
2025-10-29,Memphis,Phoenix,1.5,-109,101,0.5215311004784688,0.4975124378109453,0.5015541916815232,0.49844580831847685,-0.01997690879694569,0.0009333705075315613,0.0009333705075315613,underdog,1,0.0,0,Away Favorite
2025-10-30,Orlando,Charlotte,1.5,-122,109,0.5495495495495496,0.4784688995215311,0.7572542027216653,0.24274579727833467,0.20770465317211573,-0.23572310224319643,0.20770465317211573,favorite,1,1.0,1,Away Favorite
2025-10-30,Golden State,Milwaukee,3.5,-101,-111,0.5024875621890548,0.5260663507109005,0.3591471953879719,0.6408528046120281,-0.14334036680108286,0.11478645390112763,0.11478645390112763,underdog,0,0.0,1,Away Favorite
2025-10-30,Okla City,Washington,15.5,101,-107,0.4975124378109453,0.5169082125603864,0.4326198753834344,0.5673801246165656,-0.0648925624275109,0.05047191205617918,0.05047191205617918,underdog,0,0.0,1,Away Favorite
2025-10-30,San Antonio,Miami,5.5,-107,103,0.5169082125603864,0.49261083743842365,0.0,1.0,-0.5169082125603864,0.5073891625615763,0.5073891625615763,underdog,0,0.0,1,Away Favorite
2025-10-31,Atlanta,Indiana,2.5,103,-106,0.49261083743842365,0.5145631067961165,0.2850433730508327,0.7149566269491673,-0.20756746438759094,0.20039352015305079,0.20039352015305079,underdog,0,1.0,0,Away Favorite
2025-10-31,Boston,Philadelphia,1.5,-102,-107,0.504950495049505,0.5169082125603864,0.5076567824222996,0.4923432175777004,0.002706287372794658,-0.02456499498268605,0.002706287372794658,favorite,1,0.0,0,Away Favorite
2025-10-31,Cleveland,Toronto,4.5,-102,-105,0.504950495049505,0.5121951219512195,0.7258949970059154,0.2741050029940846,0.22094450195641047,-0.23809011895713494,0.22094450195641047,favorite,1,0.0,0,Home Favorite
2025-10-31,New York,Chicago,5.5,-110,-110,0.5238095238095238,0.5238095238095238,0.5890140280747717,0.41098597192522834,0.06520450426524782,-0.11282355188429549,0.06520450426524782,favorite,1,0.0,0,Away Favorite
2025-10-31,Memphis,La Lakers,2.5,104,-111,0.49019607843137253,0.5260663507109005,0.4233774534627997,0.5766225465372004,-0.06681862496857283,0.05055619582629989,0.05055619582629989,underdog,0,1.0,0,Away Favorite
2025-10-31,Phoenix,Utah,3.5,-110,-110,0.5238095238095238,0.5238095238095238,0.33112286069533,0.66887713930467,-0.19268666311419386,0.14506761549514613,0.14506761549514613,underdog,0,1.0,0,Home Favorite
2025-10-31,Denver,Portland,5.5,108,-113,0.4807692307692308,0.5305164319248826,0.4196271603390903,0.5803728396609097,-0.06114207043014047,0.049856407736027064,0.049856407736027064,underdog,0,0.0,1,Away Favorite
2025-10-31,La Clippers,New Orleans,10.5,-110,-110,0.5238095238095238,0.5238095238095238,1.0,0.0,0.47619047619047616,-0.5238095238095238,0.47619047619047616,favorite,1,0.0,0,Home Favorite
2025-11-01,Orlando,Washington,9.5,109,-112,0.4784688995215311,0.5283018867924528,0.960385412720809,0.03961458727919098,0.4819165131992779,-0.48868729951326184,0.4819165131992779,favorite,1,1.0,1,Away Favorite
2025-11-01,Minnesota,Charlotte,4.5,104,-112,0.49019607843137253,0.5283018867924528,0.6446179366411253,0.3553820633588747,0.1544218582097528,-0.17291982343357815,0.1544218582097528,favorite,1,1.0,1,Away Favorite
2025-11-01,Golden State,Indiana,11.5,113,-117,0.4694835680751174,0.5391705069124424,0.4785880983044552,0.5214119016955447,0.009104530229337826,-0.01775860521689765,0.009104530229337826,favorite,0,0.0,1,Away Favorite
2025-11-01,Houston,Boston,5.5,103,-104,0.49261083743842365,0.5098039215686274,0.9038502755124344,0.09614972448756565,0.4112394380740107,-0.41365419708106177,0.4112394380740107,favorite,1,1.0,1,Away Favorite
2025-11-01,Milwaukee,Sacramento,7.5,109,-115,0.4784688995215311,0.5348837209302325,0.7473679939142964,0.2526320060857036,0.2688990943927653,-0.28225171484452893,0.2688990943927653,favorite,1,0.0,0,Home Favorite
2025-11-01,Detroit,Dallas,7.5,-103,101,0.5073891625615764,0.4975124378109453,0.43084044047641995,0.5691595595235801,-0.07654872208515645,0.07164712171263482,0.07164712171263482,underdog,0,1.0,0,Home Favorite
2025-11-02,Okla City,New Orleans,13.5,-110,-110,0.5238095238095238,0.5238095238095238,0.6479066992277231,0.35209330077227685,0.12409717541819931,-0.17171622303724698,0.12409717541819931,favorite,1,1.0,1,Home Favorite
2025-11-02,Philadelphia,Brooklyn,5.5,107,-110,0.4830917874396135,0.5238095238095238,0.877092806703685,0.12290719329631505,0.39400101926407144,-0.4009023305132088,0.39400101926407144,favorite,1,1.0,1,Away Favorite
2025-11-02,Charlotte,Utah,1.5,-110,-110,0.5238095238095238,0.5238095238095238,0.5885144806465328,0.4114855193534672,0.06470495683700894,-0.11232400445605661,0.06470495683700894,favorite,1,1.0,1,Home Favorite
2025-11-02,Cleveland,Atlanta,6.5,102,-107,0.49504950495049505,0.5169082125603864,0.4073930690805857,0.5926069309194143,-0.08765643586990934,0.07569871835902786,0.07569871835902786,underdog,0,1.0,0,Home Favorite
2025-11-02,Toronto,Memphis,4.5,-106,104,0.5145631067961165,0.49019607843137253,0.47716913198653627,0.5228308680134637,-0.03739397480958023,0.03263478958209115,0.03263478958209115,underdog,0,1.0,0,Home Favorite
2025-11-02,New York,Chicago,7.5,-110,-110,0.5238095238095238,0.5238095238095238,0.9030880066883263,0.09691199331167366,0.3792784828788025,-0.4268975304978502,0.3792784828788025,favorite,1,1.0,1,Home Favorite
2025-11-02,San Antonio,Phoenix,5.5,-104,-103,0.5098039215686274,0.5073891625615764,0.0,1.0,-0.5098039215686274,0.4926108374384236,0.4926108374384236,underdog,0,0.0,1,Away Favorite
2025-11-02,La Lakers,Miami,4.5,-112,103,0.5283018867924528,0.49261083743842365,0.035707821173647625,0.9642921788263523,-0.4925940656188052,0.47168134138792867,0.47168134138792867,underdog,0,0.0,1,Away Favorite
2025-11-03,Minnesota,Brooklyn,8.5,-116,104,0.5370370370370371,0.49019607843137253,0.6108121451616428,0.38918785483835716,0.07377510812460575,-0.10100822359301537,0.07377510812460575,favorite,1,1.0,1,Away Favorite
2025-11-03,Milwaukee,Indiana,6.5,105,-108,0.4878048780487805,0.5192307692307693,0.2611663224423808,0.7388336775576192,-0.22663855560639967,0.21960290832684992,0.21960290832684992,underdog,0,0.0,1,Away Favorite
2025-11-03,Boston,Utah,10.5,-110,-110,0.5238095238095238,0.5238095238095238,0.3280994634644159,0.6719005365355841,-0.19571006034510796,0.1480910127260603,0.1480910127260603,underdog,0,0.0,1,Home Favorite
2025-11-03,New York,Washington,12.5,-110,-110,0.5238095238095238,0.5238095238095238,0.3950692985625018,0.6049307014374983,-0.12874022524702206,0.08112117762797444,0.08112117762797444,underdog,0,1.0,0,Home Favorite
2025-11-03,Houston,Dallas,12.5,-106,102,0.5145631067961165,0.49504950495049505,0.515766907300071,0.484233092699929,0.0012038005039545219,-0.010816412250566065,0.0012038005039545219,favorite,1,0.0,0,Home Favorite
2025-11-03,Detroit,Memphis,4.5,100,-105,0.5,0.5121951219512195,0.3523022449222968,0.6476977550777032,-0.14769775507770322,0.1355026331264837,0.1355026331264837,underdog,0,1.0,0,Away Favorite
2025-11-03,Denver,Sacramento,11.5,-108,106,0.5192307692307693,0.4854368932038835,0.8566091441430168,0.1433908558569832,0.33737837491224754,-0.3420460373469003,0.33737837491224754,favorite,1,0.0,0,Home Favorite
2025-11-03,Portland,La Lakers,3.5,106,-113,0.4854368932038835,0.5305164319248826,0.4393904483130643,0.5606095516869357,-0.046046444890819216,0.03009311976205309,0.03009311976205309,underdog,0,0.0,1,Home Favorite
2025-11-04,Toronto,Milwaukee,3.5,105,-114,0.4878048780487805,0.5327102803738317,0.41425375805303877,0.5857462419469612,-0.07355111999574171,0.05303596157312951,0.05303596157312951,underdog,0,1.0,0,Home Favorite
2025-11-04,Orlando,Atlanta,3.5,100,-103,0.5,0.5073891625615764,0.9865352792330113,0.01346472076698868,0.4865352792330113,-0.4939244417945877,0.4865352792330113,favorite,1,0.0,0,Away Favorite
2025-11-04,Chicago,Philadelphia,1.5,103,-106,0.49261083743842365,0.5145631067961165,0.30251438401014513,0.6974856159898548,-0.19009645342827852,0.18292250919373831,0.18292250919373831,underdog,0,1.0,0,Home Favorite
2025-11-04,New Orleans,Charlotte,2.5,-110,-110,0.5238095238095238,0.5238095238095238,0.2587614017425218,0.7412385982574782,-0.265048122067002,0.21742907444795434,0.21742907444795434,underdog,0,1.0,0,Home Favorite
2025-11-04,Golden State,Phoenix,10.5,-112,104,0.5283018867924528,0.49019607843137253,0.2832565582218174,0.7167434417781826,-0.24504532857063543,0.22654736334681008,0.22654736334681008,underdog,0,0.0,1,Away Favorite
2025-11-04,Okla City,La Clippers,7.5,106,-109,0.4854368932038835,0.5215311004784688,0.48874975352516725,0.5112502464748327,0.0033128603212837504,-0.010280854003636097,0.0033128603212837504,favorite,0,1.0,0,Away Favorite
2025-11-05,Cleveland,Philadelphia,9.5,-116,113,0.5370370370370371,0.4694835680751174,0.13528302735012104,0.8647169726498789,-0.40175400968691605,0.3952334045747615,0.3952334045747615,underdog,0,1.0,0,Home Favorite
2025-11-05,Detroit,Utah,9.5,-110,-110,0.5238095238095238,0.5238095238095238,0.17605969190631582,0.8239403080936842,-0.347749831903208,0.3001307842841604,0.3001307842841604,underdog,0,1.0,0,Home Favorite
2025-11-05,Indiana,Brooklyn,6.5,-104,-103,0.5098039215686274,0.5073891625615764,0.6098642098596809,0.39013579014031907,0.10006028829105351,-0.11725337242125733,0.10006028829105351,favorite,1,0.0,0,Home Favorite
2025-11-05,Boston,Washington,12.5,-106,-102,0.5145631067961165,0.504950495049505,0.32101454387538025,0.6789854561246198,-0.19354856292073624,0.17403496107511485,0.17403496107511485,underdog,0,1.0,0,Home Favorite
2025-11-05,New York,Minnesota,4.5,-110,-110,0.5238095238095238,0.5238095238095238,0.39590668335172674,0.6040933166482733,-0.1279028404577971,0.08028379283874942,0.08028379283874942,underdog,0,1.0,0,Home Favorite
2025-11-05,Houston,Memphis,7.5,-106,-102,0.5145631067961165,0.504950495049505,0.9257708188576381,0.07422918114236188,0.4112077120615216,-0.4307213139071431,0.4112077120615216,favorite,1,1.0,1,Away Favorite
2025-11-05,Dallas,New Orleans,7.5,-110,-110,0.5238095238095238,0.5238095238095238,0.6535738088002767,0.3464261911997233,0.12976428499075288,-0.17738333260980055,0.12976428499075288,favorite,1,0.0,0,Home Favorite
2025-11-05,Denver,Miami,9.5,-101,-106,0.5024875621890548,0.5145631067961165,0.6825403975364934,0.3174596024635066,0.18005283534743866,-0.19710350433260992,0.18005283534743866,favorite,1,1.0,1,Home Favorite
2025-11-05,La Lakers,San Antonio,2.5,100,-104,0.5,0.5098039215686274,0.1645416455675321,0.8354583544324679,-0.3354583544324679,0.32565443286384044,0.32565443286384044,underdog,0,0.0,1,Away Favorite
2025-11-05,Okla City,Portland,4.5,107,-111,0.4830917874396135,0.5260663507109005,0.5943296038749744,0.40567039612502565,0.11123781643536085,-0.12039595458587482,0.11123781643536085,favorite,1,0.0,0,Away Favorite
2025-11-05,Sacramento,Golden State,2.5,-116,107,0.5370370370370371,0.4830917874396135,0.3220878576395909,0.6779121423604091,-0.21494917939744618,0.19482035492079558,0.19482035492079558,underdog,0,1.0,0,Home Favorite
2025-11-06,Phoenix,La Clippers,2.5,-107,104,0.5169082125603864,0.49019607843137253,0.6110802989268025,0.3889197010731975,0.09417208636641605,-0.10127637735817502,0.09417208636641605,favorite,1,0.0,0,Away Favorite
2025-11-07,Orlando,Boston,3.5,100,-106,0.5,0.5145631067961165,0.24465555831471156,0.7553444416852885,-0.25534444168528847,0.24078133488917197,0.24078133488917197,underdog,0,1.0,0,Home Favorite
2025-11-07,Cleveland,Washington,13.5,-101,101,0.5024875621890548,0.4975124378109453,0.2752607950427919,0.7247392049572081,-0.2272267671462629,0.22722676714626283,0.22722676714626283,underdog,0,1.0,0,Away Favorite
2025-11-07,Atlanta,Toronto,2.5,101,-107,0.4975124378109453,0.5169082125603864,0.4536962578055638,0.5463037421944362,-0.04381618000538151,0.02939552963404979,0.02939552963404979,underdog,0,0.0,1,Home Favorite
2025-11-07,Detroit,Brooklyn,10.5,101,-104,0.4975124378109453,0.5098039215686274,0.4531407003796539,0.5468592996203461,-0.04437173743129136,0.03705537805171866,0.03705537805171866,underdog,0,1.0,0,Away Favorite
2025-11-07,Houston,San Antonio,4.5,107,-116,0.4830917874396135,0.5370370370370371,0.7422636954739996,0.2577363045260004,0.2591719080343861,-0.2793007325110367,0.2591719080343861,favorite,1,0.0,0,Away Favorite
2025-11-07,Miami,Charlotte,4.5,-109,103,0.5215311004784688,0.49261083743842365,0.814090607513943,0.18590939248605698,0.2925595070354742,-0.3067014449523667,0.2925595070354742,favorite,1,1.0,1,Home Favorite
2025-11-07,Memphis,Dallas,4.5,100,-105,0.5,0.5121951219512195,0.36043793632532994,0.6395620636746701,-0.13956206367467006,0.12736694172345053,0.12736694172345053,underdog,0,1.0,0,Home Favorite
