date,favorite,underdog,spread,fav_odds,dog_odds,fav_implied_prob,dog_implied_prob,actual_cover,model_type,logistic_fav_prob,logistic_dog_prob,logistic_fav_edge,logistic_dog_edge,logistic_best_edge,logistic_best_side,logistic_predicted_cover,logistic_correct,linear_fav_prob,linear_dog_prob,linear_fav_edge,linear_dog_edge,linear_best_edge,linear_best_side,linear_predicted_cover,linear_correct,rf_fav_prob,rf_dog_prob,rf_fav_edge,rf_dog_edge,rf_best_edge,rf_best_side,rf_predicted_cover,rf_correct
2025-11-12,New York,Orlando,4.5,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.0,Home Favorite,0.46995092872393335,0.5300490712760666,-0.05385859508559049,0.006239547466542761,0.05385859508559049,UNDERDOG,0,True,0.45127917600942563,0.5487208239905743,-0.0725303478000982,0.024911300181050477,0.0725303478000982,UNDERDOG,0,True,0.5870520369970401,0.4129479630029599,0.06324251318751628,-0.11086156080656395,0.11086156080656395,FAVORITE,1,False
2025-11-12,Boston,Memphis,6.5,-102.0,-104.0,0.504950495049505,0.5098039215686274,1.0,Home Favorite,0.5363238507679013,0.46367614923209866,0.03137335571839639,-0.04612777233652876,0.04612777233652876,FAVORITE,1,True,0.49208643773016625,0.5079135622698338,-0.012864057319338706,-0.0018903592987936646,0.012864057319338706,UNDERDOG,0,False,0.38600812190579703,0.613991878094203,-0.11894237314370792,0.10418795652557555,0.11894237314370792,UNDERDOG,0,False
2025-11-12,Miami,Cleveland,5.5,-106.0,103.0,0.5145631067961165,0.49261083743842365,0.0,Home Favorite,0.5984376072117517,0.40156239278824835,0.08387450041563516,-0.09104844465017531,0.09104844465017531,FAVORITE,1,False,0.6727971662893371,0.32720283371066294,0.15823405949322056,-0.1654080037277607,0.1654080037277607,FAVORITE,1,False,0.538772866009766,0.46122713399023396,0.02420975921364954,-0.03138370344818969,0.03138370344818969,FAVORITE,1,False
2025-11-12,Houston,Washington,16.5,-110.0,101.0,0.5238095238095238,0.4975124378109453,1.0,Home Favorite,0.7421996987345647,0.2578003012654353,0.21839017492504087,-0.23971213654551,0.23971213654551,FAVORITE,1,True,0.8976806384678179,0.10231936153218213,0.37387111465829403,-0.39519307627876316,0.39519307627876316,FAVORITE,1,True,0.5215003700577103,0.4784996299422897,-0.0023091537518135086,-0.019012807868655612,0.019012807868655612,FAVORITE,1,True
2025-11-12,Portland,New Orleans,8.5,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.0,Away Favorite,0.6144195527665268,0.3855804472334732,0.09061002895700299,-0.13822907657605066,0.13822907657605066,FAVORITE,1,False,0.5774360494263368,0.42256395057366325,0.053626525616812915,-0.10124557323586059,0.10124557323586059,FAVORITE,1,False,0.497823889947342,0.502176110052658,-0.025985633862181834,-0.021633413756865782,0.025985633862181834,UNDERDOG,0,True
2025-11-12,San Antonio,Golden State,4.5,100.0,-104.0,0.5,0.5098039215686274,1.0,Away Favorite,0.390111762246806,0.609888237753194,-0.109888237753194,0.10008431618456659,0.109888237753194,UNDERDOG,0,False,0.3782965579850398,0.6217034420149602,-0.1217034420149602,0.11189952044633278,0.1217034420149602,UNDERDOG,0,False,0.2687363483966405,0.7312636516033595,-0.2312636516033595,0.22145973003473207,0.2312636516033595,UNDERDOG,0,False
2025-11-12,Dallas,Phoenix,1.5,100.0,-109.0,0.5,0.5215311004784688,1.0,Away Favorite,0.34701754310380734,0.6529824568961926,-0.15298245689619266,0.13145135641772376,0.15298245689619266,UNDERDOG,0,False,0.2063755246073259,0.7936244753926741,-0.2936244753926741,0.27209337491420527,0.2936244753926741,UNDERDOG,0,False,0.3195221985084642,0.6804778014915358,-0.1804778014915358,0.15894670101306696,0.1804778014915358,UNDERDOG,0,False
2025-11-12,Okla City,La Lakers,6.5,-111.0,108.0,0.5260663507109005,0.4807692307692308,0.0,Away Favorite,0.48412293634999,0.5158770636500101,-0.04194341436091048,0.03510783288077929,0.04194341436091048,UNDERDOG,0,True,0.5527834790632381,0.4472165209367619,0.026717128352337638,-0.033552709832468885,0.033552709832468885,FAVORITE,1,False,0.45983391043145416,0.5401660895685458,-0.0662324402794463,0.059396858799315055,0.0662324402794463,UNDERDOG,0,True
2025-11-12,Atlanta,Sacramento,3.5,-102.0,-105.0,0.504950495049505,0.5121951219512195,1.0,Away Favorite,0.587640449607782,0.41235955039221805,0.08268995455827699,-0.09983557155900147,0.09983557155900147,FAVORITE,1,True,0.6478256249520686,0.35217437504793137,0.14287512990256368,-0.16002074690328816,0.16002074690328816,FAVORITE,1,True,0.5532176374547432,0.44678236254525683,0.04826714240523822,-0.0654127594059627,0.0654127594059627,FAVORITE,1,True
2025-11-12,Denver,La Clippers,3.5,100.0,-107.0,0.5,0.5169082125603864,1.0,Away Favorite,0.4225689779551027,0.5774310220448973,-0.07743102204489732,0.06052280948451083,0.07743102204489732,UNDERDOG,0,False,0.3982585723641912,0.6017414276358088,-0.10174142763580879,0.08483321507542241,0.10174142763580879,UNDERDOG,0,False,0.29067206698836445,0.7093279330116355,-0.20932793301163555,0.1924197204512491,0.20932793301163555,UNDERDOG,0,False
2025-11-14,New York,Miami,6.5,-110.0,-110.0,0.5238095238095238,0.5238095238095238,1.0,Home Favorite,0.6198779819191205,0.38012201808087953,0.09606845810959663,-0.1436875057286443,0.1436875057286443,FAVORITE,1,True,0.7500684994941371,0.24993150050586288,0.22625897568461328,-0.27387802330366096,0.27387802330366096,FAVORITE,1,True,0.6403750909122636,0.35962490908773637,0.1165655671027398,-0.16418461472178747,0.16418461472178747,FAVORITE,1,True
2025-11-14,Orlando,Brooklyn,13.5,-108.0,105.0,0.5192307692307693,0.4878048780487805,0.0,Home Favorite,0.5677195703187415,0.43228042968125846,0.048488801087972266,-0.05552444836752202,0.05552444836752202,FAVORITE,1,False,0.6273903774284407,0.3726096225715593,0.10815960819767145,-0.1151952554772212,0.1151952554772212,FAVORITE,1,False,0.5068693942481429,0.4931306057518571,-0.01236137498262635,0.005325727703076599,0.01236137498262635,UNDERDOG,1,False
2025-11-14,Detroit,Philadelphia,4.5,100.0,-108.0,0.5,0.5192307692307693,1.0,Home Favorite,0.4778336762975614,0.5221663237024385,-0.022166323702438595,0.002935554471669266,0.022166323702438595,UNDERDOG,0,False,0.5416032817217571,0.4583967182782429,0.04160328172175709,-0.060834050952526364,0.060834050952526364,FAVORITE,1,True,0.611440667144616,0.388559332855384,0.11144066714461598,-0.13067143637538525,0.13067143637538525,FAVORITE,1,True
2025-11-14,Houston,Portland,7.5,102.0,-104.0,0.49504950495049505,0.5098039215686274,1.0,Home Favorite,0.7009777874379963,0.2990222125620037,0.20592828248750128,-0.21078170900662374,0.21078170900662374,FAVORITE,1,True,0.8373787432877848,0.16262125671221517,0.3423292383372898,-0.34718266485641225,0.34718266485641225,FAVORITE,1,True,0.6679132916534494,0.33208670834655063,0.17286378670295433,-0.1777172132220768,0.1777172132220768,FAVORITE,1,True
2025-11-14,Milwaukee,Charlotte,9.5,100.0,-104.0,0.5,0.5098039215686274,1.0,Home Favorite,0.4444515435172093,0.5555484564827907,-0.05554845648279072,0.045744534914163304,0.05554845648279072,UNDERDOG,0,False,0.40895677026169,0.59104322973831,-0.09104322973831003,0.08123930816968261,0.09104322973831003,UNDERDOG,0,False,0.4126836161370615,0.5873163838629385,-0.0873163838629385,0.07751246229431108,0.0873163838629385,UNDERDOG,0,False
2025-11-14,Minnesota,Sacramento,11.5,-110.0,103.0,0.5238095238095238,0.49261083743842365,1.0,Home Favorite,0.5054513095719967,0.4945486904280033,-0.01835821423752715,0.0019378529895796581,0.01835821423752715,UNDERDOG,1,True,0.4396772342994907,0.5603227657005093,-0.08413228951003315,0.06771192826208566,0.08413228951003315,UNDERDOG,0,False,0.5212693802598716,0.4787306197401284,-0.002540143549652263,-0.013880217698295227,0.013880217698295227,FAVORITE,1,True
2025-11-14,La Lakers,New Orleans,9.5,-110.0,-110.0,0.5238095238095238,0.5238095238095238,1.0,Away Favorite,0.3937810667236926,0.6062189332763074,-0.13002845708583122,0.08240940946678355,0.13002845708583122,UNDERDOG,0,False,0.3363088627933414,0.6636911372066586,-0.18750066101618246,0.13988161339713479,0.18750066101618246,UNDERDOG,0,False,0.261707129592258,0.738292870407742,-0.26210239421726583,0.21448334659821822,0.26210239421726583,UNDERDOG,0,False
2025-11-14,La Clippers,Dallas,2.5,-104.0,-104.0,0.5098039215686274,0.5098039215686274,1.0,Away Favorite,0.4339563819552846,0.5660436180447155,-0.07584753961334284,0.056239696476088064,0.07584753961334284,UNDERDOG,0,False,0.474645911124327,0.5253540888756729,-0.03515801044430039,0.015550167307045504,0.03515801044430039,UNDERDOG,0,False,0.49567044004151084,0.5043295599584892,-0.014133481527116576,-0.005474361610138256,0.014133481527116576,UNDERDOG,0,False
2025-11-14,San Antonio,Golden State,2.5,-104.0,-103.0,0.5098039215686274,0.5073891625615764,0.0,Away Favorite,0.22553139634897867,0.7744686036510213,-0.28427252521964874,0.2670794410894449,0.28427252521964874,UNDERDOG,0,True,0.04131192603876799,0.958688073961232,-0.46849199552985943,0.4512989113996556,0.46849199552985943,UNDERDOG,0,True,0.2544284580007468,0.7455715419992532,-0.2553754635678806,0.23818237943767684,0.2553754635678806,UNDERDOG,0,True
2025-11-15,Cleveland,Memphis,11.5,107.0,-108.0,0.4830917874396135,0.5192307692307693,0.0,Home Favorite,0.510039454220731,0.48996054577926895,0.02694766678111754,-0.02927022345150032,0.02927022345150032,FAVORITE,1,False,0.5132296642055937,0.4867703357944063,0.030137876765980176,-0.032460433436362957,0.032460433436362957,FAVORITE,1,False,0.4012828395454177,0.5987171604545822,-0.0818089478941958,0.07948639122381296,0.0818089478941958,UNDERDOG,0,True
2025-11-15,Okla City,Charlotte,15.5,-116.0,112.0,0.5370370370370371,0.4716981132075472,0.0,Away Favorite,0.4787404876239513,0.5212595123760486,-0.05829654941308576,0.04956139916850144,0.05829654941308576,UNDERDOG,0,True,0.5130714784631256,0.4869285215368744,-0.023965558573911472,0.015230408329327205,0.023965558573911472,UNDERDOG,1,False,0.5482740725489743,0.4517259274510257,0.011237035511937221,-0.019972185756521488,0.019972185756521488,FAVORITE,1,False
2025-11-15,Toronto,Indiana,6.5,-112.0,104.0,0.5283018867924528,0.49019607843137253,1.0,Away Favorite,0.6555768363195476,0.34442316368045245,0.12727494952709473,-0.14577291475092008,0.14577291475092008,FAVORITE,1,True,0.6962018793215179,0.3037981206784821,0.16789999252906507,-0.18639795775289042,0.18639795775289042,FAVORITE,1,True,0.6732432581081713,0.3267567418918287,0.1449413713157185,-0.16343933653954384,0.16343933653954384,FAVORITE,1,True
2025-11-15,La Lakers,Milwaukee,1.5,-101.0,-112.0,0.5024875621890548,0.5283018867924528,1.0,Away Favorite,0.570406949146527,0.429593050853473,0.06791938695747224,-0.09870883593897983,0.09870883593897983,FAVORITE,1,True,0.6050176606038845,0.3949823393961155,0.10253009841482974,-0.13331954739633733,0.13331954739633733,FAVORITE,1,True,0.5519615354563255,0.44803846454367446,0.049473973267270765,-0.08026342224877836,0.08026342224877836,FAVORITE,1,True
2025-11-15,Minnesota,Denver,2.5,-111.0,101.0,0.5260663507109005,0.4975124378109453,0.0,Home Favorite,0.44825918799056275,0.5517408120094373,-0.07780716272033772,0.05422837419849197,0.07780716272033772,UNDERDOG,0,True,0.3575430905328401,0.6424569094671599,-0.16852326017806035,0.14494447165621466,0.16852326017806035,UNDERDOG,0,True,0.5228141997602249,0.4771858002397751,-0.0032521509506755475,-0.020326637571170203,0.020326637571170203,FAVORITE,1,False
2025-11-16,Boston,La Clippers,6.5,109.0,-119.0,0.4784688995215311,0.54337899543379,0.0,Home Favorite,0.5117777382593158,0.48822226174068417,0.03330883873778473,-0.05515673369310581,0.05515673369310581,FAVORITE,1,False,0.4968636377977281,0.503136362202272,0.018394738276196976,-0.040242633231518,0.040242633231518,FAVORITE,0,True,0.4226364999979617,0.5773635000020383,-0.05583239952356939,0.03398450456824831,0.05583239952356939,UNDERDOG,0,True
2025-11-16,San Antonio,Sacramento,8.5,-104.0,-101.0,0.5098039215686274,0.5024875621890548,0.0,Away Favorite,0.5401198593657994,0.4598801406342006,0.03031593779717201,-0.0426074215548542,0.0426074215548542,FAVORITE,1,False,0.5577186022530825,0.44228139774691755,0.047914680684455035,-0.06020616444213722,0.06020616444213722,FAVORITE,1,False,0.5406570869336885,0.4593429130663115,0.030853165365061108,-0.043144649122743295,0.043144649122743295,FAVORITE,1,False
2025-11-16,Washington,Brooklyn,2.5,-111.0,103.0,0.5260663507109005,0.49261083743842365,0.0,Home Favorite,0.6579519665216671,0.3420480334783329,0.13188561581076663,-0.15056280396009075,0.15056280396009075,FAVORITE,1,False,0.7432118315495878,0.2567881684504122,0.21714548083868734,-0.23582266898801146,0.23582266898801146,FAVORITE,1,False,0.609123423300256,0.39087657669974396,0.08305707258935557,-0.1017342607386797,0.1017342607386797,FAVORITE,1,False
2025-11-16,Houston,Orlando,7.5,-107.0,-103.0,0.5169082125603864,0.5073891625615764,0.0,Home Favorite,0.5893372591265211,0.41066274087347887,0.07242904656613469,-0.09672642168809753,0.09672642168809753,FAVORITE,1,False,0.5875016067942772,0.4124983932057228,0.07059339423389077,-0.09489076935585361,0.09489076935585361,FAVORITE,1,False,0.625392259913999,0.37460774008600095,0.10848404735361261,-0.13278142247557545,0.13278142247557545,FAVORITE,1,False
2025-11-16,Golden State,New Orleans,10.5,-110.0,-110.0,0.5238095238095238,0.5238095238095238,1.0,Away Favorite,0.5391959032081378,0.4608040967918622,0.01538637939861398,-0.06300542701766165,0.06300542701766165,FAVORITE,1,True,0.5736408052822715,0.42635919471772854,0.049831281472747624,-0.0974503290917953,0.0974503290917953,FAVORITE,1,True,0.6395775374629331,0.3604224625370669,0.11576801365340927,-0.16338706127245695,0.16338706127245695,FAVORITE,1,True
2025-11-16,Portland,Dallas,4.5,107.0,-109.0,0.4830917874396135,0.5215311004784688,0.0,Away Favorite,0.551189199236726,0.44881080076327395,0.06809741179711254,-0.07272029971519489,0.07272029971519489,FAVORITE,1,False,0.5400725195543108,0.4599274804456892,0.056980732114697286,-0.06160362003277964,0.06160362003277964,FAVORITE,1,False,0.5087885546656732,0.4912114453343268,0.02569676722605968,-0.030319655144142033,0.030319655144142033,FAVORITE,1,False
2025-11-16,Atlanta,Phoenix,1.5,100.0,-106.0,0.5,0.5145631067961165,1.0,Away Favorite,0.29819774326736437,0.7018022567326356,-0.20180225673263563,0.18723914993651913,0.20180225673263563,UNDERDOG,0,False,0.15825735296394727,0.8417426470360527,-0.3417426470360527,0.32717954023993623,0.3417426470360527,UNDERDOG,0,False,0.16132062459324284,0.8386793754067572,-0.3386793754067572,0.3241162686106407,0.3386793754067572,UNDERDOG,0,False
2025-11-16,Chicago,Utah,4.5,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.0,Away Favorite,0.6065071650893588,0.39349283491064124,0.08269764127983492,-0.1303166888988826,0.1303166888988826,FAVORITE,1,False,0.5239221452813475,0.4760778547186525,0.00011262147182367066,-0.04773166909087134,0.04773166909087134,FAVORITE,1,False,0.5530737968890981,0.4469262031109019,0.029264273079574243,-0.07688332069862192,0.07688332069862192,FAVORITE,1,False
2025-11-17,Cleveland,Milwaukee,7.5,102.0,-104.0,0.49504950495049505,0.5098039215686274,1.0,Home Favorite,0.5467819299985411,0.45321807000145886,0.05173242504804609,-0.056585851567168555,0.056585851567168555,FAVORITE,1,True,0.5544376177574046,0.44556238224259537,0.05938811280690959,-0.06424153932603205,0.06424153932603205,FAVORITE,1,True,0.5321647827404412,0.4678352172595588,0.037115277789946166,-0.04196870430906863,0.04196870430906863,FAVORITE,1,True
2025-11-17,Detroit,Indiana,11.5,103.0,-114.0,0.49261083743842365,0.5327102803738317,1.0,Home Favorite,0.5049270377339881,0.49507296226601194,0.012316200295564406,-0.037637318107819784,0.037637318107819784,FAVORITE,1,True,0.4799526804413553,0.5200473195586447,-0.012658156997068348,-0.01266296081518703,0.01266296081518703,FAVORITE,0,False,0.532121418826514,0.467878581173486,0.03951058138809033,-0.0648316992003457,0.0648316992003457,FAVORITE,1,True
2025-11-17,Philadelphia,La Clippers,5.5,-102.0,-102.0,0.504950495049505,0.504950495049505,0.0,Home Favorite,0.42570626514502047,0.5742937348549795,-0.07924422990448449,0.06934323980547452,0.07924422990448449,UNDERDOG,0,True,0.3466108534766579,0.6533891465233421,-0.15833964157284708,0.14843865147383717,0.15833964157284708,UNDERDOG,0,True,0.5221981882791881,0.47780181172081193,0.017247693229683114,-0.027148683328693024,0.027148683328693024,FAVORITE,1,False
2025-11-17,Miami,New York,1.5,-110.0,-110.0,0.5238095238095238,0.5238095238095238,1.0,Home Favorite,0.5937147965984175,0.4062852034015825,0.06990527278889369,-0.11752432040794136,0.11752432040794136,FAVORITE,1,True,0.608608438849598,0.39139156115040197,0.0847989150400742,-0.13241796265912187,0.13241796265912187,FAVORITE,1,True,0.6273006906853836,0.37269930931461637,0.1034911668758598,-0.15111021449490747,0.15111021449490747,FAVORITE,1,True
2025-11-17,Toronto,Charlotte,8.5,-107.0,102.0,0.5169082125603864,0.49504950495049505,0.0,Home Favorite,0.5216561774028132,0.4783438225971868,0.004747964842426788,-0.01670568235330827,0.01670568235330827,FAVORITE,1,False,0.569542161337606,0.43045783866239395,0.05263394877721961,-0.06459166628810109,0.06459166628810109,FAVORITE,1,False,0.6371305361745551,0.36286946382544494,0.12022232361416862,-0.1321800411250501,0.1321800411250501,FAVORITE,1,False
2025-11-17,Minnesota,Dallas,14.5,105.0,-111.0,0.4878048780487805,0.5260663507109005,1.0,Home Favorite,0.4447485666885802,0.5552514333114198,-0.04305631136020027,0.02918508260051933,0.04305631136020027,UNDERDOG,0,False,0.3392251807595601,0.6607748192404399,-0.14857969728922038,0.13470846852953944,0.14857969728922038,UNDERDOG,0,False,0.5964215977669547,0.4035784022330453,0.10861671971817422,-0.12248794847785516,0.12248794847785516,FAVORITE,1,True
2025-11-17,Okla City,New Orleans,17.5,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.0,Away Favorite,0.6608230114270633,0.33917698857293666,0.1370134876175395,-0.18463253523658718,0.18463253523658718,FAVORITE,1,False,0.8142220071754296,0.18577799282457041,0.29041248336590575,-0.3380315309849534,0.3380315309849534,FAVORITE,1,False,0.5562193527433226,0.44378064725667743,0.032409828933798734,-0.0800288765528464,0.0800288765528464,FAVORITE,1,False
2025-11-17,Denver,Chicago,14.5,102.0,-104.0,0.49504950495049505,0.5098039215686274,0.0,Home Favorite,0.602573106801477,0.397426893198523,0.10752360185098198,-0.11237702837010444,0.11237702837010444,FAVORITE,1,False,0.5419065009520543,0.4580934990479457,0.04685699600155924,-0.0517104225206817,0.0517104225206817,FAVORITE,1,False,0.6233508089126739,0.3766491910873261,0.12830130396217887,-0.13315473048130133,0.13315473048130133,FAVORITE,1,False
2025-11-18,Golden State,Orlando,3.5,108.0,-112.0,0.4807692307692308,0.5283018867924528,0.0,Away Favorite,0.36350368570188957,0.6364963142981104,-0.11726554506734121,0.10819442750565755,0.11726554506734121,UNDERDOG,0,True,0.2791864841471383,0.7208135158528617,-0.20158274662209247,0.19251162906040886,0.20158274662209247,UNDERDOG,0,True,0.41780810253645406,0.5821918974635459,-0.06296112823277672,0.053890010671093114,0.06296112823277672,UNDERDOG,0,True
2025-11-18,Boston,Brooklyn,10.5,-110.0,105.0,0.5238095238095238,0.4878048780487805,1.0,Away Favorite,0.5806096832542128,0.4193903167457872,0.05680015944468897,-0.06841456130299328,0.06841456130299328,FAVORITE,1,True,0.6040502322108798,0.39594976778912017,0.080240708401356,-0.09185511025966031,0.09185511025966031,FAVORITE,1,True,0.5338801056883068,0.4661198943116932,0.010070581878782958,-0.02168498373708727,0.02168498373708727,FAVORITE,1,True
2025-11-18,Detroit,Atlanta,1.5,110.0,-115.0,0.47619047619047616,0.5348837209302325,1.0,Away Favorite,0.3208498608649044,0.6791501391350956,-0.15534061532557175,0.14426641820486308,0.15534061532557175,UNDERDOG,0,False,0.25002782076395036,0.7499721792360496,-0.2261626554265258,0.21508845830581713,0.2261626554265258,UNDERDOG,0,False,0.38433291186496077,0.6156670881350392,-0.0918575643255154,0.08078336720480672,0.0918575643255154,UNDERDOG,0,False
2025-11-18,San Antonio,Memphis,6.5,105.0,-109.0,0.4878048780487805,0.5215311004784688,0.0,Away Favorite,0.4511449424813555,0.5488550575186445,-0.03665993556742497,0.02732395704017565,0.03665993556742497,UNDERDOG,0,True,0.3871196050784821,0.6128803949215179,-0.10068527297029839,0.09134929444304907,0.10068527297029839,UNDERDOG,0,True,0.48799883557771595,0.512001164422284,0.00019395752893547336,-0.009529936056184796,0.009529936056184796,FAVORITE,0,True
2025-11-18,La Lakers,Utah,12.5,-110.0,-110.0,0.5238095238095238,0.5238095238095238,1.0,Home Favorite,0.6302793988681415,0.36972060113185845,0.10646987505861771,-0.15408892267766539,0.15408892267766539,FAVORITE,1,True,0.5736162860277361,0.42638371397226393,0.04980676221821223,-0.0974258098372599,0.0974258098372599,FAVORITE,1,True,0.5910344563009304,0.40896554369906957,0.0672249324914066,-0.11484398011045427,0.11484398011045427,FAVORITE,1,True
2025-11-18,Portland,Phoenix,2.5,101.0,-106.0,0.4975124378109453,0.5145631067961165,0.0,Home Favorite,0.6371649445033377,0.3628350554966623,0.13965250669239243,-0.15172805129945421,0.15172805129945421,FAVORITE,1,False,0.682183668703459,0.31781633129654097,0.18467123089251375,-0.19674677549957553,0.19674677549957553,FAVORITE,1,False,0.6092274530735895,0.3907725469264105,0.11171501526264421,-0.123790559869706,0.123790559869706,FAVORITE,1,False
2025-11-20,Orlando,La Clippers,5.5,-103.0,101.0,0.5073891625615764,0.4975124378109453,1.0,Home Favorite,0.48912749803787037,0.5108725019621296,-0.018261664523706034,0.013360064151184348,0.018261664523706034,UNDERDOG,0,False,0.4753642060063832,0.5246357939936168,-0.03202495655519322,0.027123356182671532,0.03202495655519322,UNDERDOG,0,False,0.5561807725553174,0.4438192274446826,0.04879160999374099,-0.05369321036626268,0.05369321036626268,FAVORITE,1,True
2025-11-20,Memphis,Sacramento,2.5,-101.0,-102.0,0.5024875621890548,0.504950495049505,1.0,Home Favorite,0.47552836603912113,0.5244716339608788,-0.02695919614993364,0.01952113891137386,0.02695919614993364,UNDERDOG,0,False,0.4927603486986082,0.5072396513013918,-0.009727213490446585,0.002289156251886859,0.009727213490446585,UNDERDOG,0,False,0.41642561051218246,0.5835743894878176,-0.0860619516768723,0.07862389443831264,0.0860619516768723,UNDERDOG,0,False
2025-11-20,Philadelphia,Milwaukee,2.5,102.0,-108.0,0.49504950495049505,0.5192307692307693,1.0,Away Favorite,0.5486894009118881,0.4513105990881119,0.05363989596139307,-0.06792017014265739,0.06792017014265739,FAVORITE,1,True,0.5920683374091685,0.40793166259083147,0.09701883245867349,-0.1112991066399378,0.1112991066399378,FAVORITE,1,True,0.6279731895682331,0.3720268104317669,0.13292368461773807,-0.1472039587990024,0.1472039587990024,FAVORITE,1,True
2025-11-20,San Antonio,Atlanta,1.5,103.0,-111.0,0.49261083743842365,0.5260663507109005,0.0,Away Favorite,0.46105845398874495,0.538941546011255,-0.0315523834496787,0.012875195300354525,0.0315523834496787,UNDERDOG,0,True,0.46897444961963364,0.5310255503803664,-0.023636387818790017,0.004959199669465897,0.023636387818790017,UNDERDOG,0,True,0.4686521018954323,0.5313478981045676,-0.023958735542991327,0.005281547393667152,0.023958735542991327,UNDERDOG,0,True
2025-11-21,Cleveland,Indiana,13.5,-110.0,109.0,0.5238095238095238,0.4784688995215311,0.0,Home Favorite,0.5236609983214255,0.47633900167857446,-0.00014852548809829447,-0.0021298978429566406,0.0021298978429566406,FAVORITE,1,False,0.5679567507245952,0.43204324927540483,0.044147226915071336,-0.04642565024612627,0.04642565024612627,FAVORITE,1,False,0.47480877961546264,0.5251912203845374,-0.049000744194061197,0.04672232086300626,0.049000744194061197,UNDERDOG,0,True
2025-11-21,Boston,Brooklyn,14.5,-110.0,107.0,0.5238095238095238,0.4830917874396135,0.0,Home Favorite,0.4741149147944651,0.5258850852055349,-0.04969460901505873,0.04279329776592139,0.04969460901505873,UNDERDOG,0,True,0.39811797941407356,0.6018820205859264,-0.12569154439545027,0.11879023314631293,0.12569154439545027,UNDERDOG,0,True,0.5511913104802191,0.4488086895197809,0.02738178667069524,-0.034283097919832584,0.034283097919832584,FAVORITE,1,False
2025-11-21,Toronto,Washington,13.5,-112.0,107.0,0.5283018867924528,0.4830917874396135,1.0,Home Favorite,0.5009757400441618,0.4990242599558382,-0.027326146748291036,0.015932472516224705,0.027326146748291036,UNDERDOG,1,True,0.4962092616117886,0.5037907383882114,-0.03209262518066425,0.020698950948597916,0.03209262518066425,UNDERDOG,0,False,0.5544442933806838,0.4455557066193162,0.02614240658823097,-0.0375360808202973,0.0375360808202973,FAVORITE,1,True
2025-11-21,Chicago,Miami,2.5,100.0,-107.0,0.5,0.5169082125603864,0.0,Home Favorite,0.5977834853561945,0.4022165146438055,0.09778348535619452,-0.11469169791658096,0.11469169791658096,FAVORITE,1,False,0.7153488696828171,0.2846511303171829,0.21534886968281708,-0.23225708224320352,0.23225708224320352,FAVORITE,1,False,0.6143160472579825,0.3856839527420175,0.1143160472579825,-0.13122425981836894,0.13122425981836894,FAVORITE,1,False
2025-11-21,Dallas,New Orleans,3.5,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.0,Home Favorite,0.49607173309377983,0.5039282669062202,-0.027737790715744004,-0.019881256903303668,0.027737790715744004,UNDERDOG,0,True,0.44771144185279493,0.552288558147205,-0.0760980819567289,0.028479034337681175,0.0760980819567289,UNDERDOG,0,True,0.3296797586683813,0.6703202413316187,-0.19412976514114255,0.14651071752209488,0.19412976514114255,UNDERDOG,0,True
2025-11-21,Minnesota,Phoenix,4.5,-102.0,-103.0,0.504950495049505,0.5073891625615764,0.0,Away Favorite,0.5673534853605352,0.4326465146394648,0.06240299031103025,-0.0747426479221116,0.0747426479221116,FAVORITE,1,False,0.6223229757512486,0.3776770242487514,0.11737248070174366,-0.12971213831282502,0.12971213831282502,FAVORITE,1,False,0.5889137687556348,0.41108623124436516,0.08396327370612988,-0.09630293131721124,0.09630293131721124,FAVORITE,1,False
2025-11-21,Houston,Denver,2.5,-102.0,-107.0,0.504950495049505,0.5169082125603864,0.0,Home Favorite,0.6107420162411747,0.38925798375882525,0.10579152119166979,-0.12765022880156118,0.12765022880156118,FAVORITE,1,False,0.7079486654934138,0.29205133450658616,0.2029981704439089,-0.22485687805380028,0.22485687805380028,FAVORITE,1,False,0.60673863908094,0.39326136091906005,0.10178814403143499,-0.12364685164132638,0.12364685164132638,FAVORITE,1,False
2025-11-21,Okla City,Utah,16.5,-110.0,-110.0,0.5238095238095238,0.5238095238095238,1.0,Away Favorite,0.374479785778156,0.625520214221844,-0.14932973803136784,0.10171069041232017,0.14932973803136784,UNDERDOG,0,False,0.32022415768442264,0.6797758423155773,-0.2035853661251012,0.15596631850605347,0.2035853661251012,UNDERDOG,0,False,0.3915056898334059,0.608494310166594,-0.13230383397611795,0.08468478635707022,0.13230383397611795,UNDERDOG,0,False
2025-11-21,Golden State,Portland,8.5,102.0,-110.0,0.49504950495049505,0.5238095238095238,0.0,Away Favorite,0.3080955075147903,0.6919044924852097,-0.18695399743570473,0.16809496867568585,0.18695399743570473,UNDERDOG,0,True,0.06403809665883142,0.9359619033411686,-0.4310114082916636,0.41215237953164474,0.4310114082916636,UNDERDOG,0,True,0.37927766750706254,0.6207223324929374,-0.1157718374434325,0.09691280868341356,0.1157718374434325,UNDERDOG,0,True
