date,favorite,underdog,spread,model_name,model_type,probability,predicted_cover,actual_cover,correct,week
2025-10-27,Denver,Minnesota,6.5,linear,Away Favorite,0.8787770728270493,1.0,1,True,44
2025-10-27,Golden State,Memphis,7.5,linear,Away Favorite,0.30617754777009765,0.0,0,True,44
2025-10-27,Portland,La Lakers,2.5,linear,Away Favorite,0.7705498288440891,1.0,1,True,44
2025-10-28,Philadelphia,Washington,4.5,linear,Away Favorite,0.6728405231544918,1.0,1,True,44
2025-10-28,Miami,Charlotte,6.5,linear,Home Favorite,1.0,1.0,1,True,44
2025-10-28,New York,Milwaukee,1.5,linear,Away Favorite,0.6374947790472661,1.0,0,False,44
2025-10-28,Okla City,Sacramento,10.5,linear,Home Favorite,0.4615556524054242,0.0,0,True,44
2025-10-28,La Clippers,Golden State,1.5,linear,Away Favorite,0.7757019906098301,1.0,0,False,44
2025-10-29,Houston,Toronto,5.5,linear,Away Favorite,0.2646381007741939,0.0,1,False,44
2025-10-29,Cleveland,Boston,3.5,linear,Away Favorite,0.5056700133226018,1.0,0,False,44
2025-10-29,Orlando,Detroit,1.5,linear,Away Favorite,1.0,1.0,0,False,44
2025-10-29,Atlanta,Brooklyn,8.5,linear,Away Favorite,0.2037637330149309,0.0,0,True,44
2025-10-29,Chicago,Sacramento,4.5,linear,Home Favorite,0.26073668810604544,0.0,1,False,44
2025-10-29,Dallas,Indiana,5.5,linear,Home Favorite,0.3869106465228063,0.0,0,True,44
2025-10-29,Denver,New Orleans,12.5,linear,Home Favorite,0.8659785188846065,1.0,1,True,44
2025-10-29,Portland,Utah,3.5,linear,Away Favorite,0.7359686184361227,1.0,0,False,44
2025-10-29,Minnesota,La Lakers,7.5,linear,Home Favorite,0.32540370617910874,0.0,0,True,44
2025-10-29,Memphis,Phoenix,1.5,linear,Away Favorite,0.5015541916815232,1.0,0,False,44
2025-10-30,Orlando,Charlotte,1.5,linear,Away Favorite,0.7572542027216653,1.0,1,True,44
2025-10-30,Golden State,Milwaukee,3.5,linear,Away Favorite,0.3591471953879719,0.0,0,True,44
2025-10-30,Okla City,Washington,15.5,linear,Away Favorite,0.4326198753834344,0.0,0,True,44
2025-10-30,San Antonio,Miami,5.5,linear,Away Favorite,0.0,0.0,0,True,44
2025-10-31,Atlanta,Indiana,2.5,linear,Away Favorite,0.2850433730508327,0.0,1,False,44
