date,favorite,underdog,spread,fav_odds,dog_odds,logistic_prob,linear_prob,rf_prob,pick_side,pick_team,edge,fav_edge,dog_edge,num_models,averaged_fav_prob,averaged_dog_prob,standardized_fav,standardized_dog,cover_prob,actual_cover,result
2025-11-08,San Antonio,New Orleans,10.5,-110.0,-110.0,0.5745854177496034,0.6601345755767212,0.5959601103136184,FAVORITE,San Antonio,0.0302460120913267,0.0302460120913267,-0.0469126787579933,3,,,,,,0.0,LOSS
2025-11-08,Denver,Indiana,12.5,109.0,-114.0,0.5331602370784873,0.5660018680550205,0.5198075247080509,NO BET,,0.0214156753156459,0.0214156753156459,-0.0253283882790229,3,,,,,,1.0,NO BET
2025-11-08,La Clippers,Phoenix,5.5,103.0,-110.0,0.3201523473460337,0.2033917801335372,0.3438926615934248,UNDERDOG,Phoenix,0.0592220435311464,-0.064969169967928,0.0592220435311464,3,,,,,,1.0,LOSS
2025-11-09,Houston,Milwaukee,4.5,102.0,-106.0,0.5080145163891601,0.4667538577129396,0.6178611487832236,NO BET,,0.0083730179598469,0.0083730179598469,-0.0117374320711609,3,,,,,,1.0,NO BET
2025-11-09,New York,Brooklyn,15.5,-110.0,-110.0,0.6188018961043493,0.7915907000255117,0.5542735586346011,FAVORITE,New York,0.0458777180558538,0.0458777180558538,-0.0625443847225205,3,,,,,,1.0,WIN
2025-11-09,Orlando,Boston,3.5,-111.0,104.0,0.420177754214423,0.2795196793654105,0.4377850014881557,UNDERDOG,Boston,0.0457250884577541,-0.0514169386575497,0.0457250884577541,3,,,,,,0.0,WIN
2025-11-09,Okla City,Memphis,10.5,-104.0,101.0,0.5116139261941967,0.5340649602244824,0.557390150765428,NO BET,,0.0225997460839137,0.0225997460839137,-0.0251604718667641,3,,,,,,1.0,NO BET
2025-11-09,Detroit,Philadelphia,4.5,103.0,-109.0,0.4609315804051339,0.4028764418645213,0.4626282117705852,NO BET,,0.0096338368976172,-0.0145835151685296,0.0096338368976172,3,,,,,,0.0,NO BET
2025-11-09,Golden State,Indiana,12.5,-103.0,101.0,0.3848247104358047,0.3179534808822075,0.3142551813211437,UNDERDOG,Indiana,0.0595466964054798,-0.0612622565358625,0.0595466964054798,3,,,,,,0.0,WIN
2025-11-09,Minnesota,Sacramento,5.5,104.0,-105.0,0.556050295265093,0.5705938976006123,0.4238516258621699,NO BET,,0.0197196770460587,0.0197196770460587,-0.0205565971799659,3,,,,,,1.0,NO BET
2025-11-10,La Lakers,Charlotte,8.5,-104.0,-105.0,0.5158966134738467,0.4871890264003464,0.5834301848245314,NO BET,,0.0247119105252341,0.0247119105252341,-0.0324115757571805,3,,,,,,1.0,NO BET
2025-11-10,Detroit,Washington,11.5,-109.0,104.0,0.4572981862008756,0.4739309884508474,0.4683725604081893,NO BET,,0.0151445034586965,-0.019249016077141,0.0151445034586965,3,,,,,,0.0,NO BET
2025-11-10,Orlando,Portland,2.5,104.0,-108.0,0.5384410944208164,0.5170404496990528,0.6802321599398602,FAVORITE,Orlando,0.0309313046893213,0.0309313046893213,-0.0342307013710709,3,,,,,,1.0,WIN
2025-11-10,Cleveland,Miami,7.5,-102.0,100.0,0.246767712085031,0.0982714120935075,0.3046822903962223,UNDERDOG,Miami,0.0923856757697416,-0.0941183490370682,0.0923856757697416,3,,,,,,0.0,WIN
2025-11-10,San Antonio,Chicago,4.5,101.0,-108.0,0.3110018465646753,0.1846026672031184,0.3931690669332335,UNDERDOG,Chicago,0.0600651316956808,-0.065925254160281,0.0600651316956808,3,,,,,,0.0,WIN
2025-11-10,Milwaukee,Dallas,2.5,102.0,-106.0,0.2010581717879638,0.0,0.1942329579940576,UNDERDOG,Dallas,0.1043920371495183,-0.1077564512608323,0.1043920371495183,3,,,,,,0.0,WIN
2025-11-10,Phoenix,New Orleans,9.5,-110.0,-110.0,0.531624606144346,0.5003009387552276,0.4831534259977102,NO BET,,-0.0065741200619835,-0.0065741200619835,-0.0100925466046831,3,,,,,,1.0,NO BET
2025-11-10,Minnesota,Utah,7.5,-110.0,-110.0,0.4987681528418418,0.5326954670650039,0.5237174831856319,NO BET,,0.0019714028514411,0.0019714028514411,-0.0186380695181078,3,,,,,,0.0,NO BET
2025-11-10,La Clippers,Atlanta,4.5,-108.0,103.0,0.3543295335759452,0.3453618360942874,0.4813873080166746,UNDERDOG,Atlanta,0.0546604180785366,-0.0588049804127542,0.0546604180785366,3,,,,,,0.0,WIN
2025-11-11,Toronto,Brooklyn,10.5,108.0,-110.0,0.7012479228282631,0.7844800981280022,0.5780328599275968,FAVORITE,Toronto,0.0685090324035886,0.0685090324035886,-0.0701115965061528,3,,,,,,0.0,LOSS
2025-11-11,New York,Memphis,9.5,-110.0,-110.0,0.4920165027457157,0.5580527249168015,0.6170193887862998,NO BET,,0.0111603385856953,0.0111603385856953,-0.027827005252362,3,,,,,,1.0,NO BET
2025-11-11,Philadelphia,Boston,1.5,-102.0,-104.0,0.5192164481451963,0.5622382925303737,0.6034132182959895,NO BET,,0.0198352552793552,0.0198352552793552,-0.0249993010957015,3,,,,,,1.0,NO BET
2025-11-11,Okla City,Golden State,7.5,-106.0,101.0,0.4660677322497074,0.4283884419604045,0.2878755061438916,NO BET,,-0.0002120990808003,-0.0040143415316712,-0.0002120990808003,3,,,,,,0.0,NO BET
2025-11-11,Indiana,Utah,2.5,-110.0,-110.0,0.3982397997194393,0.23555405575537,0.408085268767802,UNDERDOG,Utah,0.0663574331656251,-0.0830240998322919,0.0663574331656251,3,,,,,,0.0,WIN
2025-11-11,Denver,Sacramento,8.5,-109.0,101.0,0.5577990549665761,0.5953846973283308,0.6418594189392697,NO BET,,0.0290323312690388,0.0290323312690388,-0.0356975696703338,3,,,,,,1.0,NO BET
2025-11-12,Milwaukee,Charlotte,4.5,-113.0,104.0,0.5777450079793958,0.5765935671697011,0.5601137121515272,FAVORITE,Milwaukee,0.0395396293120896,0.0395396293120896,-0.046789007936779,3,,,,,,0.0,LOSS
2025-11-12,Detroit,Chicago,1.5,104.0,-117.0,0.5068403612576853,0.4775172515568568,0.5535275923675881,FAVORITE,Detroit,0.0420891685538374,0.0420891685538374,-0.0523674734241726,3,,,,,,0.0,LOSS
2025-11-12,New York,Orlando,4.5,-110.0,-110.0,0.4699509287239333,0.4512791760094256,0.5870520369970401,NO BET,,-0.0073670834647868,-0.0073670834647868,-0.0092995832018799,3,,,,,,0.0,NO BET
2025-11-12,Boston,Memphis,6.5,-102.0,-104.0,0.5363238507679013,0.4920864377301662,0.386008121905797,NO BET,,0.0065531462371962,-0.0117171920535425,0.0065531462371962,3,,,,,,1.0,NO BET
2025-11-12,Miami,Cleveland,5.5,-106.0,103.0,0.5984376072117517,0.6727971662893371,0.538772866009766,FAVORITE,Miami,0.0310704705642922,0.0310704705642922,-0.0335813510463813,3,,,,,,0.0,LOSS
2025-11-12,Houston,Washington,16.5,-110.0,101.0,0.7421996987345647,0.8976806384678179,0.5215003700577103,FAVORITE,Houston,0.0688277491803441,0.0688277491803441,-0.0762904357475083,3,,,,,,1.0,WIN
2025-11-12,Portland,New Orleans,8.5,-110.0,-110.0,0.6144195527665268,0.5774360494263368,0.497823889947342,NO BET,,0.020246545361419,0.020246545361419,-0.0369132120280857,3,,,,,,0.0,NO BET
2025-11-12,San Antonio,Golden State,4.5,100.0,-104.0,0.390111762246806,0.3782965579850398,0.2687363483966405,UNDERDOG,Golden State,0.0387534739993624,-0.042184846548382,0.0387534739993624,3,,,,,,1.0,LOSS
2025-11-12,Dallas,Phoenix,1.5,100.0,-109.0,0.3470175431038073,0.2063755246073259,0.3195221985084642,UNDERDOG,Phoenix,0.0330860707217011,-0.0406219558891652,0.0330860707217011,3,,,,,,1.0,LOSS
2025-11-12,Okla City,La Lakers,6.5,-111.0,108.0,0.48412293634999,0.5527834790632381,0.4598339104314541,NO BET,,0.0295666898436345,-0.0319591433616804,0.0295666898436345,3,,,,,,0.0,NO BET
2025-11-12,Atlanta,Sacramento,3.5,-102.0,-105.0,0.587640449607782,0.6478256249520686,0.5532176374547432,FAVORITE,Atlanta,0.0398282180439655,0.0398282180439655,-0.045829183994219,3,,,,,,1.0,WIN
2025-11-12,Denver,La Clippers,3.5,100.0,-107.0,0.4225689779551027,0.3982585723641912,0.2906720669883644,UNDERDOG,La Clippers,0.0579221672407339,-0.0638400416368691,0.0579221672407339,3,,,,,,1.0,LOSS
2025-11-14,New York,Miami,6.5,-110.0,-110.0,0.6198779819191205,0.7500684994941371,0.6403750909122636,FAVORITE,New York,0.0512041834379773,0.0512041834379773,-0.0678708501046441,3,,,,,,1.0,WIN
2025-11-14,Orlando,Brooklyn,13.5,-108.0,105.0,0.5677195703187415,0.6273903774284407,0.5068693942481429,NO BET,,0.016833487335352,0.016833487335352,-0.0192959638831944,3,,,,,,0.0,NO BET
2025-11-14,Detroit,Philadelphia,4.5,100.0,-108.0,0.4778336762975614,0.5416032817217571,0.611440667144616,NO BET,,0.0152690562691256,0.0152690562691256,-0.0219998254998949,3,,,,,,1.0,NO BET
2025-11-14,Houston,Portland,7.5,102.0,-104.0,0.7009777874379963,0.8373787432877848,0.6679132916534494,FAVORITE,Houston,0.0841308192115701,0.0841308192115701,-0.0858295184932631,3,,,,,,1.0,WIN
2025-11-14,Milwaukee,Charlotte,9.5,100.0,-104.0,0.4444515435172093,0.40895677026169,0.4126836161370615,NO BET,,0.0238579022941183,-0.0272892748431379,0.0238579022941183,3,,,,,,1.0,NO BET
2025-11-14,Minnesota,Sacramento,11.5,-110.0,103.0,0.5054513095719967,0.4396772342994907,0.5212693802598716,NO BET,,0.0065064490812264,-0.012253575518008,0.0065064490812264,3,,,,,,1.0,NO BET
2025-11-14,La Lakers,New Orleans,9.5,-110.0,-110.0,0.3937810667236926,0.3363088627933414,0.261707129592258,UNDERDOG,New Orleans,0.0335005521385679,-0.0501672188052346,0.0335005521385679,3,,,,,,1.0,LOSS
2025-11-14,La Clippers,Dallas,2.5,-104.0,-104.0,0.4339563819552846,0.474645911124327,0.4956704400415108,UNDERDOG,Dallas,0.0392983629748192,-0.0461611080728584,0.0392983629748192,3,,,,,,1.0,LOSS
2025-11-14,San Antonio,Golden State,2.5,-104.0,-103.0,0.2255313963489786,0.0413119260387679,0.2544284580007468,UNDERDOG,Golden State,0.0913811521338925,-0.0973987315794638,0.0913811521338925,3,,,,,,0.0,WIN
2025-11-15,Cleveland,Memphis,11.5,107.0,-108.0,0.510039454220731,0.5132296642055937,0.4012828395454177,NO BET,,0.002071502339194,-0.0028843971738281,0.002071502339194,3,,,,,,0.0,NO BET
2025-11-15,Okla City,Charlotte,15.5,-116.0,112.0,0.4787404876239513,0.5130714784631256,0.5482740725489743,NO BET,,0.0252276226117952,-0.0282849251973997,0.0252276226117952,3,,,,,,0.0,NO BET
2025-11-15,Toronto,Indiana,6.5,-112.0,104.0,0.6555768363195476,0.6962018793215179,0.6732432581081713,FAVORITE,Toronto,0.0416690234800148,0.0416690234800148,-0.0481433113083537,3,,,,,,1.0,WIN
2025-11-15,La Lakers,Milwaukee,1.5,-101.0,-112.0,0.570406949146527,0.6050176606038845,0.5519615354563255,NO BET,,0.0042940390524099,0.0042940390524099,-0.0150703461959376,3,,,,,,1.0,NO BET
2025-11-15,Minnesota,Denver,2.5,-111.0,101.0,0.4482591879905627,0.3575430905328401,0.5228141997602249,NO BET,,0.0208653909664125,-0.0291179669490586,0.0208653909664125,3,,,,,,0.0,NO BET
2025-11-16,Boston,La Clippers,6.5,109.0,-119.0,0.5117777382593158,0.4968636377977281,0.4226364999979617,NO BET,,-0.0004816959594519,-0.0004816959594519,-0.0071650672749103,3,,,,,,0.0,NO BET
2025-11-16,San Antonio,Sacramento,8.5,-104.0,-101.0,0.5401198593657994,0.5577186022530825,0.5406570869336885,FAVORITE,San Antonio,0.0309885924531352,0.0309885924531352,-0.035290611768324,3,,,,,,0.0,LOSS
2025-11-16,Washington,Brooklyn,2.5,-111.0,103.0,0.6579519665216671,0.7432118315495878,0.609123423300256,FAVORITE,Washington,0.0504102864111943,0.0504102864111943,-0.0569473022634579,3,,,,,,0.0,LOSS
2025-11-16,Houston,Orlando,7.5,-107.0,-103.0,0.5893372591265211,0.5875016067942772,0.625392259913999,NO BET,,0.0293424236179244,0.0293424236179244,-0.0378465049106114,3,,,,,,0.0,NO BET
2025-11-16,Golden State,New Orleans,10.5,-110.0,-110.0,0.5391959032081378,0.5736408052822715,0.6395775374629331,NO BET,,0.0098767347762424,0.0098767347762424,-0.0265434014429091,3,,,,,,1.0,NO BET
2025-11-16,Portland,Dallas,4.5,107.0,-109.0,0.551189199236726,0.5400725195543108,0.5087885546656732,NO BET,,0.0019469049989101,0.0019469049989101,-0.0035649157702389,3,,,,,,0.0,NO BET
2025-11-16,Atlanta,Phoenix,1.5,100.0,-106.0,0.2981977432673643,0.1582573529639472,0.1613206245932428,UNDERDOG,Phoenix,0.0765941949432611,-0.0816912823219018,0.0765941949432611,3,,,,,,1.0,LOSS
2025-11-16,Chicago,Utah,4.5,-110.0,-110.0,0.6065071650893588,0.5239221452813475,0.5530737968890981,NO BET,,0.0182348132388627,0.0182348132388627,-0.0349014799055295,3,,,,,,0.0,NO BET
2025-11-17,Cleveland,Milwaukee,7.5,102.0,-104.0,0.5467819299985411,0.5544376177574046,0.5321647827404412,NO BET,,0.0172941784919051,0.0172941784919051,-0.018992877773598,3,,,,,,1.0,NO BET
2025-11-17,Detroit,Indiana,11.5,103.0,-114.0,0.5049270377339881,0.4799526804413553,0.532121418826514,NO BET,,0.0045696728801017,0.0045696728801017,-0.0134320641143911,3,,,,,,1.0,NO BET
2025-11-17,Philadelphia,La Clippers,5.5,-102.0,-102.0,0.4257062651450204,0.3466108534766579,0.5221981882791881,NO BET,,0.0222405409275722,-0.0257058874622256,0.0222405409275722,3,,,,,,0.0,NO BET
2025-11-17,Miami,New York,1.5,-110.0,-110.0,0.5937147965984175,0.608608438849598,0.6273006906853836,FAVORITE,Miami,0.0301227913822298,0.0301227913822298,-0.0467894580488965,3,,,,,,1.0,WIN
2025-11-17,Toronto,Charlotte,8.5,-107.0,102.0,0.5216561774028132,0.569542161337606,0.6371305361745551,NO BET,,0.020720494343945,0.020720494343945,-0.0249056954727535,3,,,,,,0.0,NO BET
2025-11-17,Minnesota,Dallas,14.5,105.0,-111.0,0.4447485666885802,0.3392251807595601,0.5964215977669547,NO BET,,0.0048306536427571,-0.0096855837086454,0.0048306536427571,3,,,,,,1.0,NO BET
2025-11-17,Okla City,New Orleans,17.5,-110.0,-110.0,0.6608230114270633,0.8142220071754296,0.5562193527433226,FAVORITE,Okla City,0.0350663559213464,0.0350663559213464,-0.0517330225880131,3,,,,,,0.0,LOSS
2025-11-17,Denver,Chicago,14.5,102.0,-104.0,0.602573106801477,0.5419065009520543,0.6233508089126739,FAVORITE,Denver,0.0329795552117173,0.0329795552117173,-0.0346782544934102,3,,,,,,0.0,LOSS
2025-11-18,Golden State,Orlando,3.5,108.0,-112.0,0.3635036857018895,0.2791864841471383,0.417808102536454,NO BET,,0.0223826998378117,-0.0255575909844009,0.0223826998378117,3,,,,,,0.0,NO BET
2025-11-18,Boston,Brooklyn,10.5,-110.0,105.0,0.5806096832542128,0.6040502322108798,0.5338801056883068,NO BET,,0.0217357533042762,0.0217357533042762,-0.0258007939546828,3,,,,,,1.0,NO BET
2025-11-18,Detroit,Atlanta,1.5,110.0,-115.0,0.3208498608649044,0.2500278207639503,0.3843329118649607,UNDERDOG,Atlanta,0.0365395547032393,-0.0404155236954872,0.0365395547032393,3,,,,,,1.0,LOSS
2025-11-18,San Antonio,Memphis,6.5,105.0,-109.0,0.4511449424813555,0.3871196050784821,0.4879988355777159,NO BET,,0.0201675208998788,-0.023435113384416,0.0201675208998788,3,,,,,,0.0,NO BET
2025-11-18,La Lakers,Utah,12.5,-110.0,-110.0,0.6302793988681415,0.5736162860277361,0.5910344563009304,NO BET,,0.0260751831396275,0.0260751831396275,-0.0427418498062942,3,,,,,,1.0,NO BET
2025-11-18,Portland,Phoenix,2.5,101.0,-106.0,0.6371649445033377,0.682183668703459,0.6092274530735895,FAVORITE,Portland,0.0508711878322142,0.0508711878322142,-0.0550976284446858,3,,,,,,0.0,LOSS
2025-11-20,Orlando,La Clippers,5.5,-103.0,101.0,0.4891274980378703,0.4753642060063832,0.5561807725553174,NO BET,,-0.0001744179599351,-0.0001744179599351,-0.0015411421704474,3,,,,,,1.0,NO BET
2025-11-20,Memphis,Sacramento,2.5,-101.0,-102.0,0.4755283660391211,0.4927603486986082,0.4164256105121824,NO BET,,0.0117173221201836,-0.0143206421536794,0.0117173221201836,3,,,,,,1.0,NO BET
2025-11-20,Philadelphia,Milwaukee,2.5,102.0,-108.0,0.5486894009118881,0.5920683374091685,0.6279731895682331,NO BET,,0.0207182856090321,-0.0257163815724745,0.0207182856090321,3,,,,,,1.0,NO BET
2025-11-20,San Antonio,Atlanta,1.5,103.0,-111.0,0.4610584539887449,0.4689744496196336,0.4686521018954323,UNDERDOG,Atlanta,0.0474767127859482,-0.0540137286382116,0.0474767127859482,3,,,,,,0.0,WIN
2025-11-21,Cleveland,Indiana,13.5,-110.0,109.0,0.5236609983214255,0.5679567507245952,0.4748087796154626,NO BET,,-0.0002138765097088,-0.0005835716561602,-0.0002138765097088,3,,,,,,0.0,NO BET
2025-11-21,Boston,Brooklyn,14.5,-110.0,107.0,0.4741149147944651,0.3981179794140735,0.5511913104802191,NO BET,,0.0148517171824468,-0.0172671761196449,0.0148517171824468,3,,,,,,0.0,NO BET
2025-11-21,Toronto,Washington,13.5,-112.0,107.0,0.5009757400441618,0.4962092616117886,0.5544442933806838,NO BET,,-0.0001055433581386,-0.0038822426230844,-0.0001055433581386,3,,,,,,1.0,NO BET
2025-11-21,Chicago,Miami,2.5,100.0,-107.0,0.5977834853561945,0.7153488696828171,0.6143160472579825,FAVORITE,Chicago,0.0498689802679825,0.0498689802679825,-0.0557868546641178,3,,,,,,0.0,LOSS
2025-11-21,Dallas,New Orleans,3.5,-110.0,-110.0,0.4960717330937798,0.4477114418527949,0.3296797586683813,NO BET,,0.0180959910782551,-0.0347626577449218,0.0180959910782551,3,,,,,,0.0,NO BET
2025-11-21,Minnesota,Phoenix,4.5,-102.0,-103.0,0.5673534853605352,0.6223229757512486,0.5889137687556348,NO BET,,0.0065157461459569,0.0065157461459569,-0.0108346263098354,3,,,,,,0.0,NO BET
2025-11-21,Houston,Denver,2.5,-102.0,-107.0,0.6107420162411747,0.7079486654934138,0.60673863908094,FAVORITE,Houston,0.0479007474944849,0.0479007474944849,-0.0555512951579468,3,,,,,,0.0,LOSS
2025-11-21,Okla City,Utah,16.5,-110.0,-110.0,0.374479785778156,0.3202241576844226,0.3915056898334059,UNDERDOG,Utah,0.0633240512569198,-0.0799907179235865,0.0633240512569198,3,,,,,,1.0,LOSS
2025-11-21,Golden State,Portland,8.5,102.0,-110.0,0.3080955075147903,0.0640380966588314,0.3792776675070625,UNDERDOG,Portland,0.1179208081617604,-0.124521468227767,0.1179208081617604,3,,,,,,0.0,WIN
2025-11-22,La Clippers,Charlotte,1.5,102.0,-104.0,0.3855860717928747,0.3541614836128413,0.4473483473403822,UNDERDOG,Charlotte,0.0829277726592765,-0.0846264719409694,0.0829277726592765,3,,,,,,1.0,LOSS
2025-11-22,Orlando,New York,1.5,-110.0,-110.0,0.4124586112095388,0.4245305364410143,0.5560505831810337,NO BET,,0.0041453647363148,-0.0208120314029816,0.0041453647363148,3,,,,,,1.0,NO BET
2025-11-22,Atlanta,New Orleans,8.5,-110.0,-110.0,0.2591370750808208,0.0126639733328186,0.367552657889853,UNDERDOG,New Orleans,0.1082420982052,-0.1249087648718667,0.1082420982052,3,,,,,,1.0,LOSS
2025-11-22,Chicago,Washington,12.5,-107.0,101.0,0.5858713446996399,0.5685875431979202,0.7460814920097601,FAVORITE,Chicago,0.0408118365930521,0.0408118365930521,-0.0458590642230181,3,,,,,,0.0,LOSS
2025-11-22,Detroit,Milwaukee,8.5,102.0,-107.0,0.5279992453757232,0.4680307052307471,0.534386588416935,NO BET,,0.0265094136712448,-0.0306946148000532,0.0265094136712448,3,,,,,,1.0,NO BET
2025-11-22,Dallas,Memphis,1.5,101.0,-105.0,0.5049824672652592,0.4886745666570034,0.3919629670958282,NO BET,,0.0090760405316292,-0.0124736864483869,0.0090760405316292,3,,,,,,0.0,NO BET
2025-11-22,Denver,Sacramento,10.5,-104.0,102.0,0.5917999105767704,0.5425249080441704,0.5094125445086832,NO BET,,0.0133379864827698,0.0133379864827698,-0.0150366857644627,3,,,,,,0.0,NO BET
2025-11-23,Philadelphia,Miami,1.5,-101.0,-104.0,0.359746479616136,0.1960745294376314,0.365841893952927,UNDERDOG,Miami,0.0757816963763293,-0.0800837156915181,0.0757816963763293,3,,,,,,1.0,LOSS
2025-11-23,Atlanta,Charlotte,7.5,-101.0,-102.0,0.5591151303042284,0.7170293973295414,0.5821948029374545,FAVORITE,Atlanta,0.0409356084671403,0.0409356084671403,-0.0435389285006362,3,,,,,,0.0,LOSS
2025-11-23,Boston,Orlando,5.5,115.0,-124.0,0.4928656205681552,0.4467124018763474,0.5892386367648866,NO BET,,0.01557124590001,0.01557124590001,-0.0221119435744286,3,,,,,,1.0,NO BET
2025-11-23,Cleveland,La Clippers,8.5,-102.0,-104.0,0.5880964597360833,0.6680163964485254,0.5556043042743627,FAVORITE,Cleveland,0.0346343287862198,0.0346343287862198,-0.0397983746025661,3,,,,,,1.0,WIN
2025-11-23,Toronto,Brooklyn,12.5,-106.0,100.0,0.4293459584457161,0.3396581923872955,0.4882421921439545,NO BET,,0.0283212599860206,-0.0334183473646614,0.0283212599860206,3,,,,,,0.0,NO BET
2025-11-23,Okla City,Portland,16.5,112.0,-119.0,0.5465064030503695,0.5911367048082613,0.5053846312417742,NO BET,,0.0174716598842064,0.0174716598842064,-0.0227486479086744,3,,,,,,0.0,NO BET
2025-11-23,Phoenix,San Antonio,2.5,-104.0,101.0,0.3213904651860931,0.1546834782991775,0.3446649382038088,UNDERDOG,San Antonio,0.07077649829756,-0.0733372240804104,0.07077649829756,3,,,,,,0.0,WIN
2025-11-23,La Lakers,Utah,9.5,-110.0,-110.0,0.4090916510987198,0.3699380918166392,0.4090442029375854,NO BET,,0.0231741362056582,-0.0398408028723248,0.0231741362056582,3,,,,,,0.0,NO BET
2025-11-24,Detroit,Indiana,10.5,-103.0,-104.0,0.6190527235820917,0.6783960818056417,0.8048738510418897,FAVORITE,Detroit,0.0793444265261505,0.0793444265261505,-0.0853620059717219,3,,,,,,0.0,LOSS
2025-11-24,Cleveland,Toronto,2.5,-102.0,-104.0,0.2294992765785465,0.0416168275809103,0.2200127308996544,UNDERDOG,Toronto,0.123653942593594,-0.1288179884099404,0.123653942593594,3,,,,,,0.0,WIN
2025-11-24,New York,Brooklyn,13.5,-110.0,-110.0,0.5131038732185093,0.5533369862909958,0.4822404013325121,NO BET,,-0.0058639713840009,-0.0108026952826657,-0.0058639713840009,3,,,,,,0.0,NO BET
2025-11-24,Miami,Dallas,8.5,-111.0,107.0,0.3749631645297305,0.326071298487517,0.3652994922731132,UNDERDOG,Dallas,0.0565122462789265,-0.0597175946316064,0.0565122462789265,3,,,,,,0.0,WIN
2025-11-24,Denver,Memphis,8.5,107.0,-116.0,0.4290383954288863,0.341799708281888,0.4606970782837207,UNDERDOG,Memphis,0.0461532389347106,-0.0531983275015383,0.0461532389347106,3,,,,,,1.0,LOSS
2025-11-24,Milwaukee,Portland,1.5,-111.0,101.0,0.5620361024880108,0.5585389335265296,0.6082678236675639,NO BET,,0.0175751108807636,0.0175751108807636,-0.0258276868634096,3,,,,,,0.0,NO BET
2025-11-24,Chicago,New Orleans,5.5,-110.0,-110.0,0.4296292681324491,0.3295888654962874,0.4514970121054233,UNDERDOG,New Orleans,0.0430724556948317,-0.0597391223614984,0.0430724556948317,3,,,,,,0.0,WIN
2025-11-24,Houston,Phoenix,6.5,-101.0,-104.0,0.2491354886991503,0.1317369198209049,0.4327096807164178,UNDERDOG,Phoenix,0.0947246052173589,-0.0990266245325477,0.0947246052173589,3,,,,,,1.0,LOSS
2025-11-24,Golden State,Utah,14.5,-110.0,-110.0,0.5991827448673824,0.5582487924866633,0.5241094700173956,NO BET,,0.0128464508600014,0.0128464508600014,-0.0295131175266681,3,,,,,,1.0,NO BET
2025-11-24,Minnesota,Sacramento,9.5,-101.0,-105.0,0.4074113834035663,0.3938140590989825,0.3801125380709139,UNDERDOG,Sacramento,0.040261186235451,-0.0454001256845469,0.040261186235451,3,,,,,,0.0,WIN
2025-11-25,Atlanta,Washington,10.5,100.0,-108.0,0.3252591857409418,0.1600536673447038,0.2161549176483915,UNDERDOG,Washington,0.0383467183743472,-0.0450774876051164,0.0383467183743472,3,,,,,,0.0,WIN
2025-11-25,Orlando,Philadelphia,3.5,-101.0,-107.0,0.612358018537023,0.6789236364860094,0.6806485420188502,FAVORITE,Orlando,0.0727597395028709,0.0727597395028709,-0.0795482606651752,3,,,,,,1.0,WIN
2025-11-25,La Lakers,La Clippers,6.5,107.0,-111.0,0.4227514674079861,0.3978813668349688,0.4365233349094742,NO BET,,0.006895162147152,-0.0101005104998317,0.006895162147152,3,,,,,,0.0,NO BET
2025-11-26,Detroit,Boston,3.5,106.0,-113.0,0.507558169010519,0.5219657977869641,0.5027454469291868,FAVORITE,Detroit,0.0428377106906041,0.0428377106906041,-0.0484213744856723,3,,,,,,0.0,LOSS
2025-11-26,New York,Charlotte,6.5,-110.0,-110.0,0.5502310146532958,0.5891846693011082,0.4429730134044803,NO BET,,0.0140841914939587,0.0140841914939587,-0.0307508581606254,3,,,,,,1.0,NO BET
2025-11-26,Miami,Milwaukee,8.5,-102.0,-105.0,0.3832111135550594,0.3050664364337534,0.2907499974011419,UNDERDOG,Milwaukee,0.0565118267882451,-0.0625127927384986,0.0565118267882451,3,,,,,,0.0,WIN
2025-11-26,Toronto,Indiana,10.5,-107.0,102.0,0.4583318353388893,0.4129669102840388,0.4364268470537573,NO BET,,0.0241646874550467,-0.0283498885838552,0.0241646874550467,3,,,,,,0.0,NO BET
2025-11-26,Okla City,Minnesota,9.5,-108.0,102.0,0.3514206044589639,0.2931845055002171,0.2065162638247447,UNDERDOG,Minnesota,0.0493656124078069,-0.0543637083712493,0.0493656124078069,3,,,,,,0.0,WIN
2025-11-26,Memphis,New Orleans,3.5,-110.0,-110.0,0.4597984104202184,0.47085561955102,0.480840866963501,NO BET,,0.003582102577553,-0.0202487692442198,0.003582102577553,3,,,,,,1.0,NO BET
2025-11-26,Golden State,Houston,2.5,-107.0,-103.0,0.3363730839112979,0.1937079244278415,0.3356506902936036,UNDERDOG,Houston,0.0604122314631436,-0.0689163127558307,0.0604122314631436,3,,,,,,1.0,LOSS
2025-11-26,Portland,San Antonio,1.5,103.0,-113.0,0.601497947182321,0.5984832128241956,0.5263494631138174,NO BET,,0.0289914462605906,0.0289914462605906,-0.0370859905377478,3,,,,,,0.0,NO BET
2025-11-26,Phoenix,Sacramento,4.5,-101.0,-108.0,0.4260026317710985,0.3365856312956456,0.3592371740813439,UNDERDOG,Sacramento,0.0533167028538577,-0.0609181188507961,0.0533167028538577,3,,,,,,1.0,LOSS
2025-11-27,Cleveland,Atlanta,4.5,-110.0,-110.0,0.4399151996998026,0.3255664711645169,0.3949345004225574,UNDERDOG,Atlanta,0.0520617239599742,-0.0687283906266409,0.0520617239599742,3,,,,,,0.0,WIN
2025-11-27,Philadelphia,Brooklyn,7.5,-110.0,-110.0,0.3934430407100022,0.2233174391183657,0.4291112615334119,UNDERDOG,Brooklyn,0.0403106588391825,-0.0569773255058491,0.0403106588391825,3,,,,,,1.0,LOSS
