date,favorite,underdog,spread,fav_odds,dog_odds,fav_implied_prob,dog_implied_prob,actual_cover,avg_fav_prob,avg_dog_prob,avg_standardized_fav,avg_standardized_dog,avg_fav_edge,avg_dog_edge,avg_best_edge,avg_best_side,avg_predicted_cover,avg_correct
2025-10-27,Golden State,Memphis,7.5,-112,106,0.5283018867924528,0.4854368932038835,0.0,0.37830958732219194,0.621690412677808,0.4758045819778616,0.5331256250197571,-0.05249730481459125,0.04768873181587363,0.04768873181587363,UNDERDOG,0,1
2025-10-27,Portland,La Lakers,2.5,-110,-110,0.5238095238095238,0.5238095238095238,1.0,0.5391140856453898,0.4608859143546103,0.5291661204520769,0.5017862605003041,0.0053565966425530576,-0.022023263309219776,0.0053565966425530576,FAVORITE,1,1
2025-10-28,Philadelphia,Washington,4.5,-110,-110,0.5238095238095238,0.5238095238095238,1.0,0.6696762373239331,0.33032376267606683,0.5748628735395671,0.45608950741281384,0.051053349730043274,-0.06772001639670999,0.051053349730043274,FAVORITE,1,1
2025-10-28,Miami,Charlotte,6.5,-110,-110,0.5238095238095238,0.5238095238095238,1.0,0.8341364885540679,0.16586351144593206,0.6324239614701141,0.3985284194822667,0.10861443766059031,-0.12528110432725714,0.10861443766059031,FAVORITE,1,1
2025-10-28,New York,Milwaukee,1.5,-110,-110,0.5238095238095238,0.5238095238095238,0.0,0.5409704819442627,0.45902951805573733,0.5298158591566824,0.5011365217956986,0.0060063353471585534,-0.022673002013825272,0.0060063353471585534,FAVORITE,1,0
2025-10-28,Okla City,Sacramento,10.5,-110,-110,0.5238095238095238,0.5238095238095238,0.0,0.4061579573195853,0.5938420426804146,0.4826314755380453,0.5483209054143356,-0.04117804827147853,0.02451138160481181,0.02451138160481181,UNDERDOG,0,1
2025-10-28,La Clippers,Golden State,1.5,-110,-110,0.5238095238095238,0.5238095238095238,0.0,0.6306472981550628,0.3693527018449372,0.5612027448304624,0.4697496361219185,0.03739322102093856,-0.054059887687605335,0.03739322102093856,FAVORITE,1,0
2025-10-29,Houston,Toronto,5.5,-102,-106,0.504950495049505,0.5145631067961165,1.0,0.2065903817753102,0.7934096182246897,0.40052445540353676,0.6121593857961172,-0.1044260396459682,0.09759627900000067,0.09759627900000067,UNDERDOG,0,0
2025-10-29,Cleveland,Boston,3.5,103,-106,0.4926108374384236,0.5145631067961165,0.0,0.48159092221518607,0.5184090777848139,0.48875386711029045,0.5159091966421606,-0.003856970328133147,0.0013460898460441184,0.0013460898460441184,UNDERDOG,0,1
2025-10-29,Orlando,Detroit,1.5,-110,108,0.5238095238095238,0.4807692307692308,0.0,0.8637464207326178,0.1362535792673822,0.6427874377326066,0.36018875274358375,0.11897791392308277,-0.12058047802564703,0.11897791392308277,FAVORITE,1,0
2025-10-29,Atlanta,Brooklyn,8.5,105,-111,0.4878048780487805,0.5260663507109005,0.0,0.416801955046176,0.583198044953824,0.4629538549978689,0.5460624436959237,-0.02485102305091158,0.01999609298502325,0.01999609298502325,UNDERDOG,0,1
2025-10-29,Chicago,Sacramento,4.5,-111,106,0.5260663507109005,0.4854368932038835,1.0,0.38781212703681833,0.6121878729631817,0.4776773724249717,0.5297997361196378,-0.04838897828592875,0.04436284291575432,0.04436284291575432,UNDERDOG,0,0
2025-10-29,Dallas,Indiana,5.5,-114,103,0.5327102803738317,0.4926108374384236,0.0,0.32838900926357895,0.671610990736421,0.4611978354852433,0.5552608910927227,-0.07151244488858843,0.0626500536542991,0.0626500536542991,UNDERDOG,0,1
2025-10-29,Denver,New Orleans,12.5,-110,-110,0.5238095238095238,0.5238095238095238,1.0,0.5295186383720051,0.47048136162799487,0.5258077139063922,0.5051446670459887,0.001998190096868413,-0.01866485676353513,0.001998190096868413,FAVORITE,1,1
2025-10-29,Portland,Utah,3.5,-110,-110,0.5238095238095238,0.5238095238095238,0.0,0.6146922839328335,0.3853077160671665,0.5556184898526821,0.47533389109969876,0.031808966043158304,-0.04847563270982508,0.031808966043158304,FAVORITE,1,0
2025-10-29,Minnesota,La Lakers,7.5,-101,-109,0.5024875621890548,0.5215311004784688,0.0,0.3584196363815827,0.6415803636184172,0.45206378815643955,0.5635483425774508,-0.05042377403261522,0.042017242098981944,0.042017242098981944,UNDERDOG,0,1
2025-10-29,Memphis,Phoenix,1.5,-109,101,0.5215311004784688,0.4975124378109453,0.0,0.6147257486493654,0.38527425135063464,0.5541492273382826,0.4582290725498366,0.0326181268598138,-0.039283365261108705,0.0326181268598138,FAVORITE,1,0
2025-10-30,Orlando,Charlotte,1.5,-122,109,0.5495495495495496,0.4784688995215311,1.0,0.7213479983956013,0.2786520016043987,0.6096790066456677,0.4085329852505348,0.060129457096118055,-0.06993591427099632,0.060129457096118055,FAVORITE,1,1
2025-10-30,Golden State,Milwaukee,3.5,-101,-111,0.5024875621890548,0.5260663507109005,0.0,0.28391503707971066,0.7160849629202892,0.42598717840078437,0.5925728649841866,-0.0765003837882704,0.06650651427328613,0.06650651427328613,UNDERDOG,0,1
2025-10-30,Okla City,Washington,15.5,101,-107,0.4975124378109453,0.5169082125603864,0.0,0.5667537015992463,0.43324629840075357,0.5217468801368507,0.487626542604515,0.02423444232590538,-0.029281669955871448,0.02423444232590538,FAVORITE,1,0
2025-10-30,San Antonio,Miami,5.5,-107,103,0.5169082125603864,0.4926108374384236,0.0,0.1842541309084197,0.8157458690915803,0.4004792839821981,0.6057080985170284,-0.11642892857818832,0.11309726107860485,0.11309726107860485,UNDERDOG,0,1
2025-10-31,Atlanta,Indiana,2.5,103,-106,0.4926108374384236,0.5145631067961165,1.0,0.29474192162726587,0.705258078372734,0.4233567169045184,0.5813063468479326,-0.06925412053390517,0.06674324005181609,0.06674324005181609,UNDERDOG,0,0
2025-10-31,Boston,Philadelphia,1.5,-102,-107,0.504950495049505,0.5169082125603864,0.0,0.4756512471650367,0.5243487528349633,0.49469575828994106,0.5195124016564884,-0.010254736759563898,0.0026041890961019387,0.0026041890961019387,UNDERDOG,0,1
2025-10-31,Cleveland,Toronto,4.5,-102,-105,0.504950495049505,0.5121951219512195,0.0,0.7508042594261031,0.24919574057389693,0.5909993125813142,0.42014533846915664,0.08604881753180926,-0.09204978348206289,0.08604881753180926,FAVORITE,1,0
2025-10-31,New York,Chicago,5.5,-110,-110,0.5238095238095238,0.5238095238095238,0.0,0.706595583091635,0.293404416908365,0.5877846445582627,0.4431677363941182,0.0639751207487389,-0.08064178741540562,0.0639751207487389,FAVORITE,1,0
2025-10-31,Memphis,La Lakers,2.5,104,-111,0.4901960784313725,0.5260663507109005,1.0,0.3337874745216738,0.6662125254783262,0.4354530670629779,0.5751175118794994,-0.054743011368394545,0.04905116116859898,0.04905116116859898,UNDERDOG,0,0
2025-10-31,Phoenix,Utah,3.5,-110,-110,0.5238095238095238,0.5238095238095238,1.0,0.39404544260348395,0.605954557396516,0.4783920953874099,0.552560285564971,-0.04541742842211394,0.02875076175544722,0.02875076175544722,UNDERDOG,0,0
2025-10-31,Denver,Portland,5.5,108,-113,0.4807692307692308,0.5305164319248826,0.0,0.3119836694416972,0.6880163305583028,0.421694284304594,0.5856413964465796,-0.05907494646463679,0.05512496452169702,0.05512496452169702,UNDERDOG,0,1
2025-10-31,La Clippers,New Orleans,10.5,-110,-110,0.5238095238095238,0.5238095238095238,0.0,0.8439417586407865,0.15605824135921353,0.6358558060004658,0.3950965749519152,0.11204628219094193,-0.12871294885760864,0.11204628219094193,FAVORITE,1,0
2025-11-01,Orlando,Washington,9.5,109,-112,0.4784688995215311,0.5283018867924528,1.0,0.8343177199906145,0.16568228000938542,0.6030159866857103,0.40138502441837925,0.12454708716417923,-0.12691686237407357,0.12454708716417923,FAVORITE,1,1
2025-11-01,Minnesota,Charlotte,4.5,104,-112,0.4901960784313725,0.5283018867924528,1.0,0.5843050848401318,0.4156949151598682,0.5231342306744382,0.4888894467210482,0.03293815224306573,-0.0394124400714046,0.03293815224306573,FAVORITE,1,1
2025-11-01,Golden State,Indiana,11.5,113,-117,0.4694835680751174,0.5391705069124424,0.0,0.3280798500205955,0.6719201499794045,0.41999226675603474,0.5856328819858792,-0.04949130131908264,0.04646237507343676,0.04646237507343676,UNDERDOG,0,1
2025-11-01,Houston,Boston,5.5,103,-104,0.4926108374384236,0.5098039215686274,1.0,0.6654170013524251,0.33458299864757485,0.5530929948083241,0.448476598546259,0.06048215736990048,-0.06132732302236843,0.06048215736990048,FAVORITE,1,1
2025-11-01,Milwaukee,Sacramento,7.5,109,-115,0.4784688995215311,0.5348837209302325,0.0,0.5209454513586949,0.4790545486413052,0.4933356926645384,0.515343510629108,0.014866793143007317,-0.019540210301124517,0.014866793143007317,FAVORITE,1,0
2025-11-01,Detroit,Dallas,7.5,-103,101,0.5073891625615764,0.4975124378109453,1.0,0.41045557060816545,0.5895444293918346,0.47346240537788253,0.5297236348642566,-0.03392675718369387,0.03221119705331127,0.03221119705331127,UNDERDOG,0,0
2025-11-02,Okla City,New Orleans,13.5,-110,-110,0.5238095238095238,0.5238095238095238,1.0,0.5345038330779821,0.4654961669220178,0.5275525320534842,0.5033998488988967,0.003743008243960344,-0.020409674910627174,0.003743008243960344,FAVORITE,1,1
2025-11-02,Philadelphia,Brooklyn,5.5,107,-110,0.4830917874396135,0.5238095238095238,1.0,0.7448202663860711,0.25517973361392876,0.5746967550708737,0.42978909724106557,0.09160496763126019,-0.09402042656845827,0.09160496763126019,FAVORITE,1,1
2025-11-02,Charlotte,Utah,1.5,-110,-110,0.5238095238095238,0.5238095238095238,1.0,0.7018558501319165,0.29814414986808346,0.5861257380223612,0.4448266429300197,0.062316214212837395,-0.07898288087950411,0.062316214212837395,FAVORITE,1,1
2025-11-02,Cleveland,Atlanta,6.5,102,-107,0.495049504950495,0.5169082125603864,1.0,0.5552160360882468,0.4447839639117533,0.5161077908487081,0.4916647255333649,0.02105828589821307,-0.02524348702702156,0.02105828589821307,FAVORITE,1,1
2025-11-02,Toronto,Memphis,4.5,-106,104,0.5145631067961165,0.4901960784313725,1.0,0.6131631555863148,0.3868368444136851,0.5490731238726859,0.4540203465251819,0.03451001707656942,-0.036175731906190556,0.03451001707656942,FAVORITE,1,1
2025-11-02,New York,Chicago,7.5,-110,-110,0.5238095238095238,0.5238095238095238,1.0,0.799181442521851,0.200818557478149,0.6201896953588384,0.4107626855935426,0.09638017154931455,-0.11304683821598122,0.09638017154931455,FAVORITE,1,1
2025-11-02,San Antonio,Phoenix,5.5,-104,-103,0.5098039215686274,0.5073891625615764,0.0,0.1304344498734747,0.8695655501265253,0.377024606475324,0.6341508982093085,-0.13277931509330343,0.12676173564773208,0.12676173564773208,UNDERDOG,0,1
2025-11-02,La Lakers,Miami,4.5,-112,103,0.5283018867924528,0.4926108374384236,0.0,0.20675352598173963,0.7932464740182603,0.41575996050870323,0.5978333102413664,-0.1125419262837496,0.10522247280294283,0.10522247280294283,UNDERDOG,0,1
2025-11-03,Minnesota,Brooklyn,8.5,-116,104,0.5370370370370371,0.4901960784313725,1.0,0.55971832913626,0.44028167086374004,0.5449754892717651,0.4727260357827011,0.007938452234728,-0.017470042648671358,0.007938452234728,FAVORITE,1,1
2025-11-03,Milwaukee,Indiana,6.5,105,-108,0.4878048780487805,0.5192307692307693,0.0,0.3144085909392092,0.6855914090607907,0.4271161775604305,0.5774569931712767,-0.060688700488349956,0.05822622394050747,0.05822622394050747,UNDERDOG,0,1
2025-11-03,Boston,Utah,10.5,-110,-110,0.5238095238095238,0.5238095238095238,0.0,0.2730973469733593,0.7269026530266407,0.43606026191686625,0.5948921190355148,-0.08774926189265758,0.07108259522599092,0.07108259522599092,UNDERDOG,0,1
2025-11-03,New York,Washington,12.5,-110,-110,0.5238095238095238,0.5238095238095238,1.0,0.40008707530902593,0.599912924690974,0.48050666683434956,0.5504457141180314,-0.043302856975174275,0.026636190308507612,0.026636190308507612,UNDERDOG,0,0
2025-11-03,Houston,Dallas,12.5,-106,102,0.5145631067961165,0.495049504950495,0.0,0.6317270191272499,0.3682729808727501,0.5555704761120132,0.4506777215232843,0.04100736931589666,-0.04437178342721071,0.04100736931589666,FAVORITE,1,0
2025-11-03,Detroit,Memphis,4.5,100,-105,0.5,0.5121951219512195,1.0,0.3204260291505695,0.6795739708494304,0.4371491102026993,0.5707777190655934,-0.06285088979730069,0.05858259711437386,0.05858259711437386,UNDERDOG,0,0
2025-11-03,Denver,Sacramento,11.5,-108,106,0.5192307692307693,0.4854368932038835,0.0,0.7152029012885056,0.2847970987114944,0.587821015450977,0.4152129651315473,0.0685902462202077,-0.07022392807233618,0.0685902462202077,FAVORITE,1,0
2025-11-03,Portland,La Lakers,3.5,106,-113,0.4854368932038835,0.5305164319248826,0.0,0.5107815800011533,0.4892184199988468,0.4943075335829279,0.5160621277507701,0.008870640379044392,-0.014454304174112531,0.008870640379044392,FAVORITE,1,0
2025-11-04,Toronto,Milwaukee,3.5,105,-114,0.4878048780487805,0.5327102803738317,1.0,0.3177137563240001,0.6822862436759999,0.42827298544510733,0.5850618675295906,-0.05953189260367314,0.05235158715575883,0.05235158715575883,UNDERDOG,0,0
2025-11-04,Orlando,Atlanta,3.5,100,-103,0.5,0.5073891625615764,0.0,0.5703304762089171,0.4296695237910829,0.524615666673121,0.48018728899190366,0.024615666673120984,-0.02720187356967274,0.024615666673120984,FAVORITE,1,0
2025-11-04,Chicago,Philadelphia,1.5,103,-106,0.4926108374384236,0.5145631067961165,1.0,0.2822285538494833,0.7177714461505167,0.41897703818229454,0.5856860255701566,-0.07363379925612906,0.07112291877404009,0.07112291877404009,UNDERDOG,0,0
2025-11-04,New Orleans,Charlotte,2.5,-110,-110,0.5238095238095238,0.5238095238095238,1.0,0.2544294201927898,0.7455705798072102,0.4295264875436669,0.601425893408714,-0.09428303626585693,0.07761636959919016,0.07761636959919016,UNDERDOG,0,0
2025-11-04,Golden State,Phoenix,10.5,-112,104,0.5283018867924528,0.4901960784313725,0.0,0.3146532401403423,0.6853467598596577,0.45352486046421414,0.5584988169312723,-0.07477702632823868,0.06830273849989987,0.06830273849989987,UNDERDOG,0,1
2025-11-04,Okla City,La Clippers,7.5,106,-109,0.4854368932038835,0.5215311004784688,1.0,0.5300282099414324,0.4699717900585675,0.5010438540620257,0.5034853418315033,0.015606960858142171,-0.01804575864696556,0.015606960858142171,FAVORITE,1,1
2025-11-05,Cleveland,Philadelphia,9.5,-116,113,0.5370370370370371,0.4694835680751174,1.0,0.4094831210396571,0.5905168789603429,0.49239316643795417,0.5118452268849463,-0.044643870599082924,0.042361658809828895,0.042361658809828895,UNDERDOG,0,0
2025-11-05,Detroit,Utah,9.5,-110,-110,0.5238095238095238,0.5238095238095238,1.0,0.30953664820704,0.6904633517929599,0.4488140173486545,0.5821383636037265,-0.07499550646086933,0.05832883979420267,0.05832883979420267,UNDERDOG,0,0
2025-11-05,Indiana,Brooklyn,6.5,-104,-103,0.5098039215686274,0.5073891625615764,0.0,0.5995195348423592,0.4004804651576408,0.5412043862144336,0.4699711184701989,0.03140046464580615,-0.0374180440913775,0.03140046464580615,FAVORITE,1,0
2025-11-05,Boston,Washington,12.5,-106,-102,0.5145631067961165,0.504950495049505,1.0,0.3108615743149965,0.6891384256850035,0.44326757042772447,0.5694162707719295,-0.07129553636839203,0.06446577572242451,0.06446577572242451,UNDERDOG,0,0
