date,game_id,home_team,away_team,favorite_team,underdog_team,spread,model_name,pick_side,pick_team,pick_line,result
2025-10-30,2025-10-30_Orlando_Charlotte,Charlotte,Orlando,Orlando,Charlotte,1.5,Logistic,FAVORITE,Orlando,-1.5,WIN
2025-10-30,2025-10-30_Orlando_Charlotte,Charlotte,Orlando,Orlando,Charlotte,1.5,Linear,FAVORITE,Orlando,-1.5,WIN
2025-10-30,2025-10-30_Orlando_Charlotte,Charlotte,Orlando,Orlando,Charlotte,1.5,Random Forest,FAVORITE,Orlando,-1.5,WIN
2025-10-30,2025-10-30_Orlando_Charlotte,Charlotte,Orlando,Orlando,Charlotte,1.5,Decision Tree,FAVORITE,Orlando,-1.5,WIN
2025-10-30,2025-10-30_GoldenState_Milwaukee,Milwaukee,Golden State,Golden State,Milwaukee,3.5,Logistic,UNDERDOG,Milwaukee,3.5,WIN
2025-10-30,2025-10-30_GoldenState_Milwaukee,Milwaukee,Golden State,Golden State,Milwaukee,3.5,Linear,UNDERDOG,Milwaukee,3.5,WIN
2025-10-30,2025-10-30_GoldenState_Milwaukee,Milwaukee,Golden State,Golden State,Milwaukee,3.5,Random Forest,UNDERDOG,Milwaukee,3.5,WIN
2025-10-30,2025-10-30_GoldenState_Milwaukee,Milwaukee,Golden State,Golden State,Milwaukee,3.5,Decision Tree,UNDERDOG,Milwaukee,3.5,WIN
2025-10-30,2025-10-30_OklaCity_Washington,Washington,Okla City,Okla City,Washington,15.5,Logistic,UNDERDOG,Washington,15.5,WIN
2025-10-30,2025-10-30_OklaCity_Washington,Washington,Okla City,Okla City,Washington,15.5,Linear,UNDERDOG,Washington,15.5,WIN
2025-10-30,2025-10-30_OklaCity_Washington,Washington,Okla City,Okla City,Washington,15.5,Random Forest,UNDERDOG,Washington,15.5,WIN
2025-10-30,2025-10-30_OklaCity_Washington,Washington,Okla City,Okla City,Washington,15.5,Decision Tree,FAVORITE,Okla City,-15.5,LOSS
2025-10-30,2025-10-30_SanAntonio_Miami,Miami,San Antonio,San Antonio,Miami,5.5,Logistic,UNDERDOG,Miami,5.5,WIN
2025-10-30,2025-10-30_SanAntonio_Miami,Miami,San Antonio,San Antonio,Miami,5.5,Linear,UNDERDOG,Miami,5.5,WIN
2025-10-30,2025-10-30_SanAntonio_Miami,Miami,San Antonio,San Antonio,Miami,5.5,Random Forest,UNDERDOG,Miami,5.5,WIN
2025-10-30,2025-10-30_SanAntonio_Miami,Miami,San Antonio,San Antonio,Miami,5.5,Decision Tree,UNDERDOG,Miami,5.5,WIN
2025-10-31,2025-10-31_Atlanta_Indiana,Indiana,Atlanta,Atlanta,Indiana,2.5,Logistic,UNDERDOG,Indiana,2.5,LOSS
2025-10-31,2025-10-31_Atlanta_Indiana,Indiana,Atlanta,Atlanta,Indiana,2.5,Linear,UNDERDOG,Indiana,2.5,LOSS
2025-10-31,2025-10-31_Atlanta_Indiana,Indiana,Atlanta,Atlanta,Indiana,2.5,Random Forest,UNDERDOG,Indiana,2.5,LOSS
2025-10-31,2025-10-31_Atlanta_Indiana,Indiana,Atlanta,Atlanta,Indiana,2.5,Decision Tree,UNDERDOG,Indiana,2.5,LOSS
2025-10-31,2025-10-31_Boston_Philadelphia,Philadelphia,Boston,Boston,Philadelphia,1.5,Logistic,FAVORITE,Boston,-1.5,LOSS
2025-10-31,2025-10-31_Boston_Philadelphia,Philadelphia,Boston,Boston,Philadelphia,1.5,Linear,FAVORITE,Boston,-1.5,LOSS
2025-10-31,2025-10-31_Boston_Philadelphia,Philadelphia,Boston,Boston,Philadelphia,1.5,Random Forest,UNDERDOG,Philadelphia,1.5,WIN
2025-10-31,2025-10-31_Boston_Philadelphia,Philadelphia,Boston,Boston,Philadelphia,1.5,Decision Tree,UNDERDOG,Philadelphia,1.5,WIN
2025-10-31,2025-10-31_Cleveland_Toronto,Cleveland,Toronto,Cleveland,Toronto,4.5,Logistic,FAVORITE,Cleveland,-4.5,LOSS
2025-10-31,2025-10-31_Cleveland_Toronto,Cleveland,Toronto,Cleveland,Toronto,4.5,Linear,FAVORITE,Cleveland,-4.5,LOSS
2025-10-31,2025-10-31_Cleveland_Toronto,Cleveland,Toronto,Cleveland,Toronto,4.5,Random Forest,FAVORITE,Cleveland,-4.5,LOSS
2025-10-31,2025-10-31_Cleveland_Toronto,Cleveland,Toronto,Cleveland,Toronto,4.5,Decision Tree,FAVORITE,Cleveland,-4.5,LOSS
2025-10-31,2025-10-31_NewYork_Chicago,Chicago,New York,New York,Chicago,5.5,Logistic,FAVORITE,New York,-5.5,LOSS
2025-10-31,2025-10-31_NewYork_Chicago,Chicago,New York,New York,Chicago,5.5,Linear,FAVORITE,New York,-5.5,LOSS
2025-10-31,2025-10-31_NewYork_Chicago,Chicago,New York,New York,Chicago,5.5,Random Forest,FAVORITE,New York,-5.5,LOSS
2025-10-31,2025-10-31_NewYork_Chicago,Chicago,New York,New York,Chicago,5.5,Decision Tree,FAVORITE,New York,-5.5,LOSS
2025-10-31,2025-10-31_Memphis_LaLakers,La Lakers,Memphis,Memphis,La Lakers,2.5,Logistic,UNDERDOG,La Lakers,2.5,LOSS
2025-10-31,2025-10-31_Memphis_LaLakers,La Lakers,Memphis,Memphis,La Lakers,2.5,Linear,UNDERDOG,La Lakers,2.5,LOSS
2025-10-31,2025-10-31_Memphis_LaLakers,La Lakers,Memphis,Memphis,La Lakers,2.5,Random Forest,UNDERDOG,La Lakers,2.5,LOSS
2025-10-31,2025-10-31_Memphis_LaLakers,La Lakers,Memphis,Memphis,La Lakers,2.5,Decision Tree,UNDERDOG,La Lakers,2.5,LOSS
2025-10-31,2025-10-31_Phoenix_Utah,Phoenix,Utah,Phoenix,Utah,3.5,Logistic,FAVORITE,Phoenix,-3.5,WIN
2025-10-31,2025-10-31_Phoenix_Utah,Phoenix,Utah,Phoenix,Utah,3.5,Linear,UNDERDOG,Utah,3.5,LOSS
2025-10-31,2025-10-31_Phoenix_Utah,Phoenix,Utah,Phoenix,Utah,3.5,Random Forest,UNDERDOG,Utah,3.5,LOSS
2025-10-31,2025-10-31_Phoenix_Utah,Phoenix,Utah,Phoenix,Utah,3.5,Decision Tree,UNDERDOG,Utah,3.5,LOSS
2025-10-31,2025-10-31_Denver_Portland,Portland,Denver,Denver,Portland,5.5,Logistic,UNDERDOG,Portland,5.5,WIN
2025-10-31,2025-10-31_Denver_Portland,Portland,Denver,Denver,Portland,5.5,Linear,UNDERDOG,Portland,5.5,WIN
2025-10-31,2025-10-31_Denver_Portland,Portland,Denver,Denver,Portland,5.5,Random Forest,UNDERDOG,Portland,5.5,WIN
2025-10-31,2025-10-31_Denver_Portland,Portland,Denver,Denver,Portland,5.5,Decision Tree,UNDERDOG,Portland,5.5,WIN
2025-10-31,2025-10-31_LaClippers_NewOrleans,La Clippers,New Orleans,La Clippers,New Orleans,10.5,Logistic,FAVORITE,La Clippers,-10.5,LOSS
2025-10-31,2025-10-31_LaClippers_NewOrleans,La Clippers,New Orleans,La Clippers,New Orleans,10.5,Linear,FAVORITE,La Clippers,-10.5,LOSS
2025-10-31,2025-10-31_LaClippers_NewOrleans,La Clippers,New Orleans,La Clippers,New Orleans,10.5,Random Forest,FAVORITE,La Clippers,-10.5,LOSS
2025-10-31,2025-10-31_LaClippers_NewOrleans,La Clippers,New Orleans,La Clippers,New Orleans,10.5,Decision Tree,FAVORITE,La Clippers,-10.5,LOSS
2025-11-01,2025-11-01_Orlando_Washington,Washington,Orlando,Orlando,Washington,9.5,Logistic,FAVORITE,Orlando,-9.5,WIN
2025-11-01,2025-11-01_Orlando_Washington,Washington,Orlando,Orlando,Washington,9.5,Linear,FAVORITE,Orlando,-9.5,WIN
2025-11-01,2025-11-01_Orlando_Washington,Washington,Orlando,Orlando,Washington,9.5,Random Forest,FAVORITE,Orlando,-9.5,WIN
2025-11-01,2025-11-01_Orlando_Washington,Washington,Orlando,Orlando,Washington,9.5,Decision Tree,FAVORITE,Orlando,-9.5,WIN
2025-11-01,2025-11-01_Minnesota_Charlotte,Charlotte,Minnesota,Minnesota,Charlotte,4.5,Logistic,FAVORITE,Minnesota,-4.5,WIN
2025-11-01,2025-11-01_Minnesota_Charlotte,Charlotte,Minnesota,Minnesota,Charlotte,4.5,Linear,FAVORITE,Minnesota,-4.5,WIN
2025-11-01,2025-11-01_Minnesota_Charlotte,Charlotte,Minnesota,Minnesota,Charlotte,4.5,Random Forest,FAVORITE,Minnesota,-4.5,WIN
2025-11-01,2025-11-01_Minnesota_Charlotte,Charlotte,Minnesota,Minnesota,Charlotte,4.5,Decision Tree,FAVORITE,Minnesota,-4.5,WIN
2025-11-01,2025-11-01_GoldenState_Indiana,Indiana,Golden State,Golden State,Indiana,11.5,Logistic,UNDERDOG,Indiana,11.5,WIN
2025-11-01,2025-11-01_GoldenState_Indiana,Indiana,Golden State,Golden State,Indiana,11.5,Linear,FAVORITE,Golden State,-11.5,LOSS
2025-11-01,2025-11-01_GoldenState_Indiana,Indiana,Golden State,Golden State,Indiana,11.5,Random Forest,FAVORITE,Golden State,-11.5,LOSS
2025-11-01,2025-11-01_GoldenState_Indiana,Indiana,Golden State,Golden State,Indiana,11.5,Decision Tree,UNDERDOG,Indiana,11.5,WIN
2025-11-01,2025-11-01_Houston_Boston,Boston,Houston,Houston,Boston,5.5,Logistic,FAVORITE,Houston,-5.5,WIN
2025-11-01,2025-11-01_Houston_Boston,Boston,Houston,Houston,Boston,5.5,Linear,FAVORITE,Houston,-5.5,WIN
2025-11-01,2025-11-01_Houston_Boston,Boston,Houston,Houston,Boston,5.5,Random Forest,FAVORITE,Houston,-5.5,WIN
2025-11-01,2025-11-01_Houston_Boston,Boston,Houston,Houston,Boston,5.5,Decision Tree,FAVORITE,Houston,-5.5,WIN
2025-11-01,2025-11-01_Milwaukee_Sacramento,Milwaukee,Sacramento,Milwaukee,Sacramento,7.5,Logistic,FAVORITE,Milwaukee,-7.5,LOSS
2025-11-01,2025-11-01_Milwaukee_Sacramento,Milwaukee,Sacramento,Milwaukee,Sacramento,7.5,Linear,FAVORITE,Milwaukee,-7.5,LOSS
2025-11-01,2025-11-01_Milwaukee_Sacramento,Milwaukee,Sacramento,Milwaukee,Sacramento,7.5,Random Forest,NO BET,,,NO BET
2025-11-01,2025-11-01_Milwaukee_Sacramento,Milwaukee,Sacramento,Milwaukee,Sacramento,7.5,Decision Tree,UNDERDOG,Sacramento,7.5,WIN
2025-11-01,2025-11-01_Detroit_Dallas,Detroit,Dallas,Detroit,Dallas,7.5,Logistic,UNDERDOG,Dallas,7.5,LOSS
2025-11-01,2025-11-01_Detroit_Dallas,Detroit,Dallas,Detroit,Dallas,7.5,Linear,UNDERDOG,Dallas,7.5,LOSS
2025-11-01,2025-11-01_Detroit_Dallas,Detroit,Dallas,Detroit,Dallas,7.5,Random Forest,UNDERDOG,Dallas,7.5,LOSS
2025-11-01,2025-11-01_Detroit_Dallas,Detroit,Dallas,Detroit,Dallas,7.5,Decision Tree,UNDERDOG,Dallas,7.5,LOSS
2025-11-02,2025-11-02_OklaCity_NewOrleans,Okla City,New Orleans,Okla City,New Orleans,13.5,Logistic,FAVORITE,Okla City,-13.5,WIN
2025-11-02,2025-11-02_OklaCity_NewOrleans,Okla City,New Orleans,Okla City,New Orleans,13.5,Linear,FAVORITE,Okla City,-13.5,WIN
2025-11-02,2025-11-02_OklaCity_NewOrleans,Okla City,New Orleans,Okla City,New Orleans,13.5,Random Forest,NO BET,,,NO BET
2025-11-02,2025-11-02_OklaCity_NewOrleans,Okla City,New Orleans,Okla City,New Orleans,13.5,Decision Tree,UNDERDOG,New Orleans,13.5,LOSS
2025-11-02,2025-11-02_Philadelphia_Brooklyn,Brooklyn,Philadelphia,Philadelphia,Brooklyn,5.5,Logistic,FAVORITE,Philadelphia,-5.5,WIN
2025-11-02,2025-11-02_Philadelphia_Brooklyn,Brooklyn,Philadelphia,Philadelphia,Brooklyn,5.5,Linear,FAVORITE,Philadelphia,-5.5,WIN
2025-11-02,2025-11-02_Philadelphia_Brooklyn,Brooklyn,Philadelphia,Philadelphia,Brooklyn,5.5,Random Forest,FAVORITE,Philadelphia,-5.5,WIN
2025-11-02,2025-11-02_Philadelphia_Brooklyn,Brooklyn,Philadelphia,Philadelphia,Brooklyn,5.5,Decision Tree,FAVORITE,Philadelphia,-5.5,WIN
2025-11-02,2025-11-02_Charlotte_Utah,Charlotte,Utah,Charlotte,Utah,1.5,Logistic,FAVORITE,Charlotte,-1.5,WIN
2025-11-02,2025-11-02_Charlotte_Utah,Charlotte,Utah,Charlotte,Utah,1.5,Linear,FAVORITE,Charlotte,-1.5,WIN
2025-11-02,2025-11-02_Charlotte_Utah,Charlotte,Utah,Charlotte,Utah,1.5,Random Forest,FAVORITE,Charlotte,-1.5,WIN
2025-11-02,2025-11-02_Charlotte_Utah,Charlotte,Utah,Charlotte,Utah,1.5,Decision Tree,FAVORITE,Charlotte,-1.5,WIN
2025-11-02,2025-11-02_Cleveland_Atlanta,Cleveland,Atlanta,Cleveland,Atlanta,6.5,Logistic,UNDERDOG,Atlanta,6.5,LOSS
2025-11-02,2025-11-02_Cleveland_Atlanta,Cleveland,Atlanta,Cleveland,Atlanta,6.5,Linear,UNDERDOG,Atlanta,6.5,LOSS
2025-11-02,2025-11-02_Cleveland_Atlanta,Cleveland,Atlanta,Cleveland,Atlanta,6.5,Random Forest,UNDERDOG,Atlanta,6.5,LOSS
2025-11-02,2025-11-02_Cleveland_Atlanta,Cleveland,Atlanta,Cleveland,Atlanta,6.5,Decision Tree,FAVORITE,Cleveland,-6.5,WIN
2025-11-02,2025-11-02_Toronto_Memphis,Toronto,Memphis,Toronto,Memphis,4.5,Logistic,UNDERDOG,Memphis,4.5,LOSS
2025-11-02,2025-11-02_Toronto_Memphis,Toronto,Memphis,Toronto,Memphis,4.5,Linear,UNDERDOG,Memphis,4.5,LOSS
2025-11-02,2025-11-02_Toronto_Memphis,Toronto,Memphis,Toronto,Memphis,4.5,Random Forest,UNDERDOG,Memphis,4.5,LOSS
2025-11-02,2025-11-02_Toronto_Memphis,Toronto,Memphis,Toronto,Memphis,4.5,Decision Tree,FAVORITE,Toronto,-4.5,WIN
2025-11-02,2025-11-02_NewYork_Chicago,New York,Chicago,New York,Chicago,7.5,Logistic,FAVORITE,New York,-7.5,WIN
2025-11-02,2025-11-02_NewYork_Chicago,New York,Chicago,New York,Chicago,7.5,Linear,FAVORITE,New York,-7.5,WIN
2025-11-02,2025-11-02_NewYork_Chicago,New York,Chicago,New York,Chicago,7.5,Random Forest,FAVORITE,New York,-7.5,WIN
2025-11-02,2025-11-02_NewYork_Chicago,New York,Chicago,New York,Chicago,7.5,Decision Tree,FAVORITE,New York,-7.5,WIN
2025-11-02,2025-11-02_SanAntonio_Phoenix,Phoenix,San Antonio,San Antonio,Phoenix,5.5,Logistic,UNDERDOG,Phoenix,5.5,WIN
2025-11-02,2025-11-02_SanAntonio_Phoenix,Phoenix,San Antonio,San Antonio,Phoenix,5.5,Linear,UNDERDOG,Phoenix,5.5,WIN
2025-11-02,2025-11-02_SanAntonio_Phoenix,Phoenix,San Antonio,San Antonio,Phoenix,5.5,Random Forest,UNDERDOG,Phoenix,5.5,WIN
2025-11-02,2025-11-02_SanAntonio_Phoenix,Phoenix,San Antonio,San Antonio,Phoenix,5.5,Decision Tree,UNDERDOG,Phoenix,5.5,WIN
2025-11-02,2025-11-02_LaLakers_Miami,Miami,La Lakers,La Lakers,Miami,4.5,Logistic,UNDERDOG,Miami,4.5,WIN
2025-11-02,2025-11-02_LaLakers_Miami,Miami,La Lakers,La Lakers,Miami,4.5,Linear,UNDERDOG,Miami,4.5,WIN
2025-11-02,2025-11-02_LaLakers_Miami,Miami,La Lakers,La Lakers,Miami,4.5,Random Forest,UNDERDOG,Miami,4.5,WIN
2025-11-02,2025-11-02_LaLakers_Miami,Miami,La Lakers,La Lakers,Miami,4.5,Decision Tree,UNDERDOG,Miami,4.5,WIN
2025-11-03,2025-11-03_Minnesota_Brooklyn,Brooklyn,Minnesota,Minnesota,Brooklyn,8.5,Logistic,FAVORITE,Minnesota,-8.5,WIN
2025-11-03,2025-11-03_Minnesota_Brooklyn,Brooklyn,Minnesota,Minnesota,Brooklyn,8.5,Linear,FAVORITE,Minnesota,-8.5,WIN
2025-11-03,2025-11-03_Minnesota_Brooklyn,Brooklyn,Minnesota,Minnesota,Brooklyn,8.5,Random Forest,FAVORITE,Minnesota,-8.5,WIN
2025-11-03,2025-11-03_Minnesota_Brooklyn,Brooklyn,Minnesota,Minnesota,Brooklyn,8.5,Decision Tree,UNDERDOG,Brooklyn,8.5,LOSS
2025-11-03,2025-11-03_Milwaukee_Indiana,Indiana,Milwaukee,Milwaukee,Indiana,6.5,Logistic,UNDERDOG,Indiana,6.5,WIN
2025-11-03,2025-11-03_Milwaukee_Indiana,Indiana,Milwaukee,Milwaukee,Indiana,6.5,Linear,UNDERDOG,Indiana,6.5,WIN
2025-11-03,2025-11-03_Milwaukee_Indiana,Indiana,Milwaukee,Milwaukee,Indiana,6.5,Random Forest,UNDERDOG,Indiana,6.5,WIN
2025-11-03,2025-11-03_Milwaukee_Indiana,Indiana,Milwaukee,Milwaukee,Indiana,6.5,Decision Tree,UNDERDOG,Indiana,6.5,WIN
2025-11-03,2025-11-03_Boston_Utah,Boston,Utah,Boston,Utah,10.5,Logistic,UNDERDOG,Utah,10.5,WIN
2025-11-03,2025-11-03_Boston_Utah,Boston,Utah,Boston,Utah,10.5,Linear,UNDERDOG,Utah,10.5,WIN
2025-11-03,2025-11-03_Boston_Utah,Boston,Utah,Boston,Utah,10.5,Random Forest,UNDERDOG,Utah,10.5,WIN
2025-11-03,2025-11-03_Boston_Utah,Boston,Utah,Boston,Utah,10.5,Decision Tree,UNDERDOG,Utah,10.5,WIN
2025-11-03,2025-11-03_NewYork_Washington,New York,Washington,New York,Washington,12.5,Logistic,UNDERDOG,Washington,12.5,LOSS
2025-11-03,2025-11-03_NewYork_Washington,New York,Washington,New York,Washington,12.5,Linear,UNDERDOG,Washington,12.5,LOSS
2025-11-03,2025-11-03_NewYork_Washington,New York,Washington,New York,Washington,12.5,Random Forest,UNDERDOG,Washington,12.5,LOSS
2025-11-03,2025-11-03_NewYork_Washington,New York,Washington,New York,Washington,12.5,Decision Tree,UNDERDOG,Washington,12.5,LOSS
2025-11-03,2025-11-03_Houston_Dallas,Houston,Dallas,Houston,Dallas,12.5,Logistic,FAVORITE,Houston,-12.5,LOSS
2025-11-03,2025-11-03_Houston_Dallas,Houston,Dallas,Houston,Dallas,12.5,Linear,FAVORITE,Houston,-12.5,LOSS
2025-11-03,2025-11-03_Houston_Dallas,Houston,Dallas,Houston,Dallas,12.5,Random Forest,UNDERDOG,Dallas,12.5,WIN
2025-11-03,2025-11-03_Houston_Dallas,Houston,Dallas,Houston,Dallas,12.5,Decision Tree,FAVORITE,Houston,-12.5,LOSS
2025-11-03,2025-11-03_Detroit_Memphis,Memphis,Detroit,Detroit,Memphis,4.5,Logistic,UNDERDOG,Memphis,4.5,LOSS
2025-11-03,2025-11-03_Detroit_Memphis,Memphis,Detroit,Detroit,Memphis,4.5,Linear,UNDERDOG,Memphis,4.5,LOSS
2025-11-03,2025-11-03_Detroit_Memphis,Memphis,Detroit,Detroit,Memphis,4.5,Random Forest,UNDERDOG,Memphis,4.5,LOSS
2025-11-03,2025-11-03_Detroit_Memphis,Memphis,Detroit,Detroit,Memphis,4.5,Decision Tree,UNDERDOG,Memphis,4.5,LOSS
2025-11-03,2025-11-03_Denver_Sacramento,Denver,Sacramento,Denver,Sacramento,11.5,Logistic,FAVORITE,Denver,-11.5,LOSS
2025-11-03,2025-11-03_Denver_Sacramento,Denver,Sacramento,Denver,Sacramento,11.5,Linear,FAVORITE,Denver,-11.5,LOSS
2025-11-03,2025-11-03_Denver_Sacramento,Denver,Sacramento,Denver,Sacramento,11.5,Random Forest,FAVORITE,Denver,-11.5,LOSS
2025-11-03,2025-11-03_Denver_Sacramento,Denver,Sacramento,Denver,Sacramento,11.5,Decision Tree,FAVORITE,Denver,-11.5,LOSS
2025-11-03,2025-11-03_Portland_LaLakers,Portland,La Lakers,Portland,La Lakers,3.5,Logistic,FAVORITE,Portland,-3.5,LOSS
2025-11-03,2025-11-03_Portland_LaLakers,Portland,La Lakers,Portland,La Lakers,3.5,Linear,UNDERDOG,La Lakers,3.5,WIN
2025-11-03,2025-11-03_Portland_LaLakers,Portland,La Lakers,Portland,La Lakers,3.5,Random Forest,UNDERDOG,La Lakers,3.5,WIN
2025-11-03,2025-11-03_Portland_LaLakers,Portland,La Lakers,Portland,La Lakers,3.5,Decision Tree,FAVORITE,Portland,-3.5,LOSS
2025-11-03,2025-11-03_LaClippers_Miami,Miami,La Clippers,La Clippers,Miami,8.5,Logistic,FAVORITE,La Clippers,-8.5,LOSS
2025-11-03,2025-11-03_LaClippers_Miami,Miami,La Clippers,La Clippers,Miami,8.5,Linear,FAVORITE,La Clippers,-8.5,LOSS
2025-11-03,2025-11-03_LaClippers_Miami,Miami,La Clippers,La Clippers,Miami,8.5,Random Forest,NO BET,,,NO BET
2025-11-03,2025-11-03_LaClippers_Miami,Miami,La Clippers,La Clippers,Miami,8.5,Decision Tree,UNDERDOG,Miami,8.5,WIN
2025-11-04,2025-11-04_Toronto_Milwaukee,Toronto,Milwaukee,Toronto,Milwaukee,3.5,Logistic,FAVORITE,Toronto,-3.5,WIN
2025-11-04,2025-11-04_Toronto_Milwaukee,Toronto,Milwaukee,Toronto,Milwaukee,3.5,Linear,UNDERDOG,Milwaukee,3.5,LOSS
2025-11-04,2025-11-04_Toronto_Milwaukee,Toronto,Milwaukee,Toronto,Milwaukee,3.5,Random Forest,UNDERDOG,Milwaukee,3.5,LOSS
2025-11-04,2025-11-04_Toronto_Milwaukee,Toronto,Milwaukee,Toronto,Milwaukee,3.5,Decision Tree,UNDERDOG,Milwaukee,3.5,LOSS
2025-11-04,2025-11-04_Orlando_Atlanta,Atlanta,Orlando,Orlando,Atlanta,3.5,Logistic,FAVORITE,Orlando,-3.5,LOSS
2025-11-04,2025-11-04_Orlando_Atlanta,Atlanta,Orlando,Orlando,Atlanta,3.5,Linear,FAVORITE,Orlando,-3.5,LOSS
2025-11-04,2025-11-04_Orlando_Atlanta,Atlanta,Orlando,Orlando,Atlanta,3.5,Random Forest,FAVORITE,Orlando,-3.5,LOSS
2025-11-04,2025-11-04_Orlando_Atlanta,Atlanta,Orlando,Orlando,Atlanta,3.5,Decision Tree,UNDERDOG,Atlanta,3.5,WIN
2025-11-04,2025-11-04_Chicago_Philadelphia,Chicago,Philadelphia,Chicago,Philadelphia,1.5,Logistic,UNDERDOG,Philadelphia,1.5,LOSS
2025-11-04,2025-11-04_Chicago_Philadelphia,Chicago,Philadelphia,Chicago,Philadelphia,1.5,Linear,UNDERDOG,Philadelphia,1.5,LOSS
2025-11-04,2025-11-04_Chicago_Philadelphia,Chicago,Philadelphia,Chicago,Philadelphia,1.5,Random Forest,UNDERDOG,Philadelphia,1.5,LOSS
2025-11-04,2025-11-04_Chicago_Philadelphia,Chicago,Philadelphia,Chicago,Philadelphia,1.5,Decision Tree,UNDERDOG,Philadelphia,1.5,LOSS
2025-11-04,2025-11-04_NewOrleans_Charlotte,New Orleans,Charlotte,New Orleans,Charlotte,2.5,Logistic,UNDERDOG,Charlotte,2.5,LOSS
2025-11-04,2025-11-04_NewOrleans_Charlotte,New Orleans,Charlotte,New Orleans,Charlotte,2.5,Linear,UNDERDOG,Charlotte,2.5,LOSS
2025-11-04,2025-11-04_NewOrleans_Charlotte,New Orleans,Charlotte,New Orleans,Charlotte,2.5,Random Forest,UNDERDOG,Charlotte,2.5,LOSS
2025-11-04,2025-11-04_NewOrleans_Charlotte,New Orleans,Charlotte,New Orleans,Charlotte,2.5,Decision Tree,UNDERDOG,Charlotte,2.5,LOSS
2025-11-04,2025-11-04_GoldenState_Phoenix,Phoenix,Golden State,Golden State,Phoenix,10.5,Logistic,UNDERDOG,Phoenix,10.5,WIN
2025-11-04,2025-11-04_GoldenState_Phoenix,Phoenix,Golden State,Golden State,Phoenix,10.5,Linear,UNDERDOG,Phoenix,10.5,WIN
2025-11-04,2025-11-04_GoldenState_Phoenix,Phoenix,Golden State,Golden State,Phoenix,10.5,Random Forest,UNDERDOG,Phoenix,10.5,WIN
2025-11-04,2025-11-04_GoldenState_Phoenix,Phoenix,Golden State,Golden State,Phoenix,10.5,Decision Tree,UNDERDOG,Phoenix,10.5,WIN
2025-11-04,2025-11-04_OklaCity_LaClippers,La Clippers,Okla City,Okla City,La Clippers,7.5,Logistic,UNDERDOG,La Clippers,7.5,LOSS
2025-11-04,2025-11-04_OklaCity_LaClippers,La Clippers,Okla City,Okla City,La Clippers,7.5,Linear,FAVORITE,Okla City,-7.5,WIN
2025-11-04,2025-11-04_OklaCity_LaClippers,La Clippers,Okla City,Okla City,La Clippers,7.5,Random Forest,UNDERDOG,La Clippers,7.5,LOSS
2025-11-04,2025-11-04_OklaCity_LaClippers,La Clippers,Okla City,Okla City,La Clippers,7.5,Decision Tree,FAVORITE,Okla City,-7.5,WIN
2025-11-05,2025-11-05_Cleveland_Philadelphia,Cleveland,Philadelphia,Cleveland,Philadelphia,9.5,Logistic,UNDERDOG,Philadelphia,9.5,LOSS
2025-11-05,2025-11-05_Cleveland_Philadelphia,Cleveland,Philadelphia,Cleveland,Philadelphia,9.5,Linear,UNDERDOG,Philadelphia,9.5,LOSS
2025-11-05,2025-11-05_Cleveland_Philadelphia,Cleveland,Philadelphia,Cleveland,Philadelphia,9.5,Random Forest,FAVORITE,Cleveland,-9.5,WIN
2025-11-05,2025-11-05_Cleveland_Philadelphia,Cleveland,Philadelphia,Cleveland,Philadelphia,9.5,Decision Tree,FAVORITE,Cleveland,-9.5,WIN
2025-11-05,2025-11-05_Detroit_Utah,Detroit,Utah,Detroit,Utah,9.5,Logistic,UNDERDOG,Utah,9.5,LOSS
2025-11-05,2025-11-05_Detroit_Utah,Detroit,Utah,Detroit,Utah,9.5,Linear,UNDERDOG,Utah,9.5,LOSS
2025-11-05,2025-11-05_Detroit_Utah,Detroit,Utah,Detroit,Utah,9.5,Random Forest,UNDERDOG,Utah,9.5,LOSS
2025-11-05,2025-11-05_Detroit_Utah,Detroit,Utah,Detroit,Utah,9.5,Decision Tree,UNDERDOG,Utah,9.5,LOSS
2025-11-05,2025-11-05_Indiana_Brooklyn,Indiana,Brooklyn,Indiana,Brooklyn,6.5,Logistic,FAVORITE,Indiana,-6.5,LOSS
2025-11-05,2025-11-05_Indiana_Brooklyn,Indiana,Brooklyn,Indiana,Brooklyn,6.5,Linear,FAVORITE,Indiana,-6.5,LOSS
2025-11-05,2025-11-05_Indiana_Brooklyn,Indiana,Brooklyn,Indiana,Brooklyn,6.5,Random Forest,UNDERDOG,Brooklyn,6.5,WIN
2025-11-05,2025-11-05_Indiana_Brooklyn,Indiana,Brooklyn,Indiana,Brooklyn,6.5,Decision Tree,FAVORITE,Indiana,-6.5,LOSS
2025-11-05,2025-11-05_Boston_Washington,Boston,Washington,Boston,Washington,12.5,Logistic,UNDERDOG,Washington,12.5,LOSS
2025-11-05,2025-11-05_Boston_Washington,Boston,Washington,Boston,Washington,12.5,Linear,UNDERDOG,Washington,12.5,LOSS
2025-11-05,2025-11-05_Boston_Washington,Boston,Washington,Boston,Washington,12.5,Random Forest,UNDERDOG,Washington,12.5,LOSS
2025-11-05,2025-11-05_Boston_Washington,Boston,Washington,Boston,Washington,12.5,Decision Tree,UNDERDOG,Washington,12.5,LOSS
2025-11-05,2025-11-05_NewYork_Minnesota,New York,Minnesota,New York,Minnesota,4.5,Logistic,UNDERDOG,Minnesota,4.5,LOSS
